id;bulletin_year;bulletin_nr;office;search_type;mailed_date;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
12168427;2015;3;"EP";"NAT";9999-12-31;"EP";"2525087";"A3";2015-01-14;"en"
12169733;0;0;"EP";"SUP";2012-09-27;"  ";"";"  ";9999-12-31;"  "
12183146;2014;11;"EP";"NAT";9999-12-31;"EP";"2706254";"A1";2014-03-12;"en"
12186203;0;0;"EP";"SUP";2015-12-17;"  ";"";"  ";9999-12-31;"  "
8001259;2014;18;"EP";"NAT";9999-12-31;"EP";"2063119";"A3";2014-04-30;"en"
8001625;0;0;"EP";"SUP";2008-10-24;"  ";"";"  ";9999-12-31;"  "
12168141;0;0;"EP";"SUP";2012-10-05;"  ";"";"  ";9999-12-31;"  "
12168141;2012;47;"EP";"NAT";9999-12-31;"EP";"2525123";"A1";2012-11-21;"en"
12169793;0;0;"EP";"SUP";2012-11-05;"  ";"";"  ";9999-12-31;"  "
12169793;2013;49;"EP";"NAT";9999-12-31;"EP";"2669509";"A1";2013-12-04;"en"
12165777;2018;4;"EP";"NAT";9999-12-31;"EP";"2523313";"A3";2018-01-24;"de"
12168292;0;0;"EP";"SUP";2012-10-23;"  ";"";"  ";9999-12-31;"  "
12176385;0;0;"EP";"SUP";2012-09-07;"  ";"";"  ";9999-12-31;"  "
12176385;2012;42;"EP";"NAT";9999-12-31;"EP";"2511573";"A1";2012-10-17;"en"
7869650;2008;27;"US";"ISR";9999-12-31;"WO";"2008079981";"A2";2008-07-03;"en"
8002125;0;0;"EP";"SUP";2008-07-11;"  ";"";"  ";9999-12-31;"  "
12169589;2015;11;"EP";"NAT";9999-12-31;"EP";"2528192";"A3";2015-03-11;"de"
12170508;0;0;"EP";"SUP";2013-04-03;"  ";"";"  ";9999-12-31;"  "
12166776;0;0;"EP";"SUP";2012-08-28;"  ";"";"  ";9999-12-31;"  "
12166776;2012;45;"EP";"NAT";9999-12-31;"EP";"2520996";"A1";2012-11-07;"en"
12175860;0;0;"EP";"SUP";2012-11-29;"  ";"";"  ";9999-12-31;"  "
12175860;2013;3;"EP";"NAT";9999-12-31;"EP";"2546418";"A1";2013-01-16;"en"
12182870;0;0;"EP";"SUP";2013-01-04;"  ";"";"  ";9999-12-31;"  "
12182870;2013;11;"EP";"NAT";9999-12-31;"EP";"2568115";"A1";2013-03-13;"en"
3797139;2004;14;"EP";"ISR";9999-12-31;"WO";"2004027258";"A2";2004-04-01;"fr"
12167277;0;0;"EP";"SUP";2012-10-24;"  ";"";"  ";9999-12-31;"  "
8001625;2009;32;"EP";"NAT";9999-12-31;"EP";"2085610";"A1";2009-08-05;"de"
12173457;0;0;"EP";"SUP";2017-11-08;"  ";"";"  ";9999-12-31;"  "
8002302;0;0;"EP";"SUP";2008-06-13;"  ";"";"  ";9999-12-31;"  "
8002302;2009;33;"EP";"NAT";9999-12-31;"EP";"2088664";"A1";2009-08-12;"de"
12180158;0;0;"EP";"SUP";2012-10-16;"  ";"";"  ";9999-12-31;"  "
12180158;2013;8;"EP";"NAT";9999-12-31;"EP";"2559915";"A1";2013-02-20;"en"
12174056;0;0;"EP";"SUP";2015-01-21;"  ";"";"  ";9999-12-31;"  "
12174056;2015;8;"EP";"NAT";9999-12-31;"EP";"2505826";"A3";2015-02-18;"de"
12186203;2016;3;"EP";"NAT";9999-12-31;"EP";"2575243";"A3";2016-01-20;"en"
12188490;0;0;"EP";"SUP";2017-07-26;"  ";"";"  ";9999-12-31;"  "
12176005;0;0;"EP";"SUP";2012-12-10;"  ";"";"  ";9999-12-31;"  "
12176005;2014;3;"EP";"NAT";9999-12-31;"EP";"2685050";"A1";2014-01-15;"en"
12176636;0;0;"EP";"SUP";2017-03-17;"  ";"";"  ";9999-12-31;"  "
12176636;2017;16;"EP";"NAT";9999-12-31;"EP";"2549454";"A3";2017-04-19;"en"
12168292;2013;47;"EP";"NAT";9999-12-31;"EP";"2664714";"A1";2013-11-20;"de"
12168992;0;0;"EP";"SUP";2013-10-15;"  ";"";"  ";9999-12-31;"  "
12168727;0;0;"EP";"SUP";2012-11-07;"  ";"";"  ";9999-12-31;"  "
12168727;2013;48;"EP";"NAT";9999-12-31;"EP";"2667493";"A1";2013-11-27;"en"
12166864;0;0;"EP";"SUP";2015-03-09;"  ";"";"  ";9999-12-31;"  "
12166864;2015;15;"EP";"NAT";9999-12-31;"EP";"2522853";"A3";2015-04-08;"en"
12171797;0;0;"EP";"SUP";2014-10-14;"  ";"";"  ";9999-12-31;"  "
12171797;2014;46;"EP";"NAT";9999-12-31;"EP";"2546519";"A3";2014-11-12;"de"
12170508;2013;49;"EP";"NAT";9999-12-31;"EP";"2669506";"A1";2013-12-04;"en"
12180386;0;0;"EP";"SUP";2012-10-29;"  ";"";"  ";9999-12-31;"  "
8001855;2008;43;"EP";"NAT";9999-12-31;"EP";"1982769";"A1";2008-10-22;"de"
8002516;0;0;"EP";"SUP";2013-02-05;"  ";"";"  ";9999-12-31;"  "
12170275;0;0;"EP";"SUP";2012-09-13;"  ";"";"  ";9999-12-31;"  "
12170275;2012;50;"EP";"NAT";9999-12-31;"EP";"2533041";"A1";2012-12-12;"en"
12177030;0;0;"EP";"SUP";2017-05-11;"  ";"";"  ";9999-12-31;"  "
12177030;2017;24;"EP";"NAT";9999-12-31;"EP";"2551984";"A3";2017-06-14;"en"
12183672;0;0;"EP";"SUP";2015-01-14;"  ";"";"  ";9999-12-31;"  "
12183672;2015;7;"EP";"NAT";9999-12-31;"EP";"2677167";"A3";2015-02-11;"de"
12173457;2017;49;"EP";"NAT";9999-12-31;"EP";"2541742";"A3";2017-12-06;"en"
12175499;0;0;"EP";"SUP";2012-11-06;"  ";"";"  ";9999-12-31;"  "
12181728;0;0;"EP";"SUP";2013-02-06;"  ";"";"  ";9999-12-31;"  "
12181728;2014;9;"EP";"NAT";9999-12-31;"EP";"2700594";"A1";2014-02-26;"de"
12169972;0;0;"EP";"SUP";2014-10-09;"  ";"";"  ";9999-12-31;"  "
12169972;2014;46;"EP";"NAT";9999-12-31;"EP";"2535519";"A3";2014-11-12;"en"
12180387;2015;8;"EP";"NAT";9999-12-31;"EP";"2559890";"A3";2015-02-18;"en"
12183009;0;0;"EP";"SUP";2015-02-10;"  ";"";"  ";9999-12-31;"  "
12171484;0;0;"EP";"SUP";2012-10-15;"  ";"";"  ";9999-12-31;"  "
12171484;2013;51;"EP";"NAT";9999-12-31;"EP";"2674636";"A1";2013-12-18;"de"
12179925;0;0;"EP";"SUP";2017-10-16;"  ";"";"  ";9999-12-31;"  "
12179925;2017;46;"EP";"NAT";9999-12-31;"EP";"2581304";"A3";2017-11-15;"en"
16000533;0;0;"EP";"SUP";2016-08-18;"  ";"";"  ";9999-12-31;"  "
16000533;2017;36;"EP";"NAT";9999-12-31;"EP";"3214235";"A1";2017-09-06;"de"
12169733;2012;49;"EP";"NAT";9999-12-31;"EP";"2530367";"A1";2012-12-05;"en"
12177268;0;0;"EP";"SUP";2012-11-21;"  ";"";"  ";9999-12-31;"  "
7850614;2009;26;"JP";"ISR";9999-12-31;"WO";"2009078072";"A1";2009-06-25;"ja"
12173458;0;0;"EP";"SUP";2012-12-06;"  ";"";"  ";9999-12-31;"  "
12180386;2013;8;"EP";"NAT";9999-12-31;"EP";"2559917";"A1";2013-02-20;"en"
12183093;0;0;"EP";"SUP";2014-02-03;"  ";"";"  ";9999-12-31;"  "
8002516;2013;10;"EP";"NAT";9999-12-31;"EP";"1959127";"A3";2013-03-06;"de"
12169611;0;0;"EP";"SUP";2017-03-24;"  ";"";"  ";9999-12-31;"  "
3788826;2004;27;"EP";"ISR";9999-12-31;"WO";"2004054807";"A1";2004-07-01;"de"
12167088;0;0;"EP";"SUP";2012-09-05;"  ";"";"  ";9999-12-31;"  "
12170526;0;0;"EP";"SUP";2013-05-08;"  ";"";"  ";9999-12-31;"  "
12170526;2013;49;"EP";"NAT";9999-12-31;"EP";"2670025";"A1";2013-12-04;"en"
12178336;0;0;"EP";"SUP";2012-12-14;"  ";"";"  ";9999-12-31;"  "
12178336;2013;6;"EP";"NAT";9999-12-31;"EP";"2555154";"A1";2013-02-06;"en"
12181787;0;0;"EP";"SUP";2017-12-15;"  ";"";"  ";9999-12-31;"  "
12181787;2018;3;"EP";"NAT";9999-12-31;"EP";"2564887";"A3";2018-01-17;"en"
16152183;0;0;"EP";"SUP";2016-08-29;"  ";"";"  ";9999-12-31;"  "
16152183;2017;30;"EP";"NAT";9999-12-31;"EP";"3195974";"A1";2017-07-26;"en"
12173615;0;0;"EP";"SUP";2015-05-07;"  ";"";"  ";9999-12-31;"  "
12173615;2015;23;"EP";"NAT";9999-12-31;"EP";"2540965";"A3";2015-06-03;"en"
12175499;2013;5;"EP";"NAT";9999-12-31;"EP";"2551486";"A1";2013-01-30;"en"
12175650;0;0;"EP";"SUP";2012-12-10;"  ";"";"  ";9999-12-31;"  "
8002125;2008;33;"EP";"NAT";9999-12-31;"EP";"1935431";"A3";2008-08-13;"  "
12167055;0;0;"EP";"SUP";2015-12-15;"  ";"";"  ";9999-12-31;"  "
12182435;0;0;"EP";"SUP";2015-04-22;"  ";"";"  ";9999-12-31;"  "
12182435;2015;21;"EP";"NAT";9999-12-31;"EP";"2570597";"A3";2015-05-20;"en"
12180819;0;0;"EP";"SUP";2013-05-07;"  ";"";"  ";9999-12-31;"  "
12180819;2013;23;"EP";"NAT";9999-12-31;"EP";"2600515";"A1";2013-06-05;"en"
12188490;2017;34;"EP";"NAT";9999-12-31;"EP";"2592265";"A3";2017-08-23;"en"
16001524;0;0;"EP";"SUP";2016-12-06;"  ";"";"  ";9999-12-31;"  "
12173458;2013;2;"EP";"NAT";9999-12-31;"EP";"2543322";"A1";2013-01-09;"en"
12174109;0;0;"EP";"SUP";2012-12-17;"  ";"";"  ";9999-12-31;"  "
12183093;2014;11;"EP";"NAT";9999-12-31;"EP";"2706641";"A1";2014-03-12;"en"
12183930;0;0;"EP";"SUP";2013-01-30;"  ";"";"  ";9999-12-31;"  "
12168992;2013;46;"EP";"NAT";9999-12-31;"EP";"2527642";"A3";2013-11-13;"de"
12170355;0;0;"EP";"SUP";2017-04-19;"  ";"";"  ";9999-12-31;"  "
12166867;0;0;"EP";"SUP";2015-02-12;"  ";"";"  ";9999-12-31;"  "
12166867;2015;12;"EP";"NAT";9999-12-31;"EP";"2525093";"A3";2015-03-18;"en"
12171279;0;0;"EP";"SUP";2013-01-09;"  ";"";"  ";9999-12-31;"  "
12171279;2013;50;"EP";"NAT";9999-12-31;"EP";"2672612";"A1";2013-12-11;"en"
12176470;2017;25;"EP";"NAT";9999-12-31;"EP";"2548802";"A3";2017-06-21;"en"
12179571;0;0;"EP";"SUP";2013-01-07;"  ";"";"  ";9999-12-31;"  "
12179097;0;0;"EP";"SUP";2016-03-31;"  ";"";"  ";9999-12-31;"  "
12179097;2016;17;"EP";"NAT";9999-12-31;"EP";"2562085";"A3";2016-04-27;"en"
12172201;0;0;"EP";"SUP";2012-12-05;"  ";"";"  ";9999-12-31;"  "
12172201;2013;1;"EP";"NAT";9999-12-31;"EP";"2541723";"A1";2013-01-02;"en"
12170531;0;0;"EP";"SUP";2012-11-28;"  ";"";"  ";9999-12-31;"  "
12170531;2013;49;"EP";"NAT";9999-12-31;"EP";"2670026";"A1";2013-12-04;"en"
16153362;0;0;"EP";"SUP";2016-04-21;"  ";"";"  ";9999-12-31;"  "
16153362;2016;24;"EP";"NAT";9999-12-31;"EP";"3032686";"A1";2016-06-15;"de"
12170967;0;0;"EP";"SUP";2017-05-04;"  ";"";"  ";9999-12-31;"  "
12170967;2017;22;"EP";"NAT";9999-12-31;"EP";"2538036";"A3";2017-05-31;"en"
12175650;2014;3;"EP";"NAT";9999-12-31;"EP";"2685090";"A1";2014-01-15;"en"
12175750;0;0;"EP";"SUP";2013-01-28;"  ";"";"  ";9999-12-31;"  "
12181491;0;0;"EP";"SUP";2013-01-24;"  ";"";"  ";9999-12-31;"  "
12181491;2014;9;"EP";"NAT";9999-12-31;"EP";"2700811";"A1";2014-02-26;"en"
12183009;2015;11;"EP";"NAT";9999-12-31;"EP";"2554804";"A3";2015-03-11;"en"
12183310;0;0;"EP";"SUP";2013-04-16;"  ";"";"  ";9999-12-31;"  "
12188314;0;0;"EP";"SUP";2013-04-04;"  ";"";"  ";9999-12-31;"  "
12188314;2014;16;"EP";"NAT";9999-12-31;"EP";"2719870";"A1";2014-04-16;"de"
16001524;2017;2;"EP";"NAT";9999-12-31;"EP";"3115605";"A1";2017-01-11;"de"
16150031;0;0;"EP";"SUP";2016-06-23;"  ";"";"  ";9999-12-31;"  "
12174417;0;0;"EP";"SUP";2017-12-08;"  ";"";"  ";9999-12-31;"  "
12174417;2018;2;"EP";"NAT";9999-12-31;"EP";"2540966";"A3";2018-01-10;"en"
12183930;2014;11;"EP";"NAT";9999-12-31;"EP";"2706422";"A1";2014-03-12;"de"
12185033;0;0;"EP";"SUP";2014-08-14;"  ";"";"  ";9999-12-31;"  "
12168203;0;0;"EP";"SUP";2017-03-29;"  ";"";"  ";9999-12-31;"  "
12168203;2017;17;"EP";"NAT";9999-12-31;"EP";"2525473";"A3";2017-04-26;"de"
12172274;2014;51;"EP";"NAT";9999-12-31;"EP";"2535570";"A3";2014-12-17;"de"
12174695;0;0;"EP";"SUP";2012-11-23;"  ";"";"  ";9999-12-31;"  "
12180667;0;0;"EP";"SUP";2012-12-14;"  ";"";"  ";9999-12-31;"  "
12180667;2013;10;"EP";"NAT";9999-12-31;"EP";"2565658";"A1";2013-03-06;"en"
12170924;0;0;"EP";"SUP";2015-03-16;"  ";"";"  ";9999-12-31;"  "
12170924;2015;16;"EP";"NAT";9999-12-31;"EP";"2604852";"A3";2015-04-15;"en"
12171899;0;0;"EP";"SUP";2012-11-15;"  ";"";"  ";9999-12-31;"  "
12171899;2013;51;"EP";"NAT";9999-12-31;"EP";"2674592";"A1";2013-12-18;"de"
12179571;2014;7;"EP";"NAT";9999-12-31;"EP";"2696464";"A1";2014-02-12;"de"
12179657;0;0;"EP";"SUP";2012-12-20;"  ";"";"  ";9999-12-31;"  "
12177213;0;0;"EP";"SUP";2013-01-18;"  ";"";"  ";9999-12-31;"  "
12177213;2014;4;"EP";"NAT";9999-12-31;"EP";"2687439";"A1";2014-01-22;"en"
12169611;2017;17;"EP";"NAT";9999-12-31;"EP";"2527651";"A3";2017-04-26;"en"
12170272;0;0;"EP";"SUP";2013-03-13;"  ";"";"  ";9999-12-31;"  "
12175750;2014;3;"EP";"NAT";9999-12-31;"EP";"2685616";"A1";2014-01-15;"en"
12180160;0;0;"EP";"SUP";2012-10-16;"  ";"";"  ";9999-12-31;"  "
12183310;2014;11;"EP";"NAT";9999-12-31;"EP";"2705982";"A1";2014-03-12;"en"
12183445;0;0;"EP";"SUP";2012-10-26;"  ";"";"  ";9999-12-31;"  "
12182342;0;0;"EP";"SUP";2013-10-25;"  ";"";"  ";9999-12-31;"  "
12182342;2013;48;"EP";"NAT";9999-12-31;"EP";"2565659";"A3";2013-11-27;"en"
12188916;0;0;"EP";"SUP";2014-07-24;"  ";"";"  ";9999-12-31;"  "
12188916;2014;35;"EP";"NAT";9999-12-31;"EP";"2650536";"A3";2014-08-27;"en"
12177766;0;0;"EP";"SUP";2012-12-05;"  ";"";"  ";9999-12-31;"  "
12177766;2013;6;"EP";"NAT";9999-12-31;"EP";"2555142";"A1";2013-02-06;"en"
12184170;0;0;"EP";"SUP";2013-08-26;"  ";"";"  ";9999-12-31;"  "
12184170;2013;39;"EP";"NAT";9999-12-31;"EP";"2573390";"A3";2013-09-25;"en"
12185033;2014;38;"EP";"NAT";9999-12-31;"EP";"2626553";"A3";2014-09-17;"en"
16153841;0;0;"EP";"SUP";2016-07-21;"  ";"";"  ";9999-12-31;"  "
16150031;2016;30;"EP";"NAT";9999-12-31;"EP";"3048296";"A1";2016-07-27;"de"
16153239;0;0;"EP";"SUP";2016-06-24;"  ";"";"  ";9999-12-31;"  "
12172433;0;0;"EP";"SUP";2017-05-02;"  ";"";"  ";9999-12-31;"  "
12172433;2017;22;"EP";"NAT";9999-12-31;"EP";"2538074";"A3";2017-05-31;"en"
12171090;0;0;"EP";"SUP";2017-05-24;"  ";"";"  ";9999-12-31;"  "
12171090;2017;25;"EP";"NAT";9999-12-31;"EP";"2533410";"A3";2017-06-21;"en"
12167277;2013;1;"EP";"NAT";9999-12-31;"EP";"2540480";"A1";2013-01-02;"en"
12167777;0;0;"EP";"SUP";2014-09-01;"  ";"";"  ";9999-12-31;"  "
12179657;2013;8;"EP";"NAT";9999-12-31;"EP";"2559923";"A1";2013-02-20;"en"
12182904;0;0;"EP";"SUP";2013-02-06;"  ";"";"  ";9999-12-31;"  "
12172024;0;0;"EP";"SUP";2013-01-03;"  ";"";"  ";9999-12-31;"  "
12172024;2013;51;"EP";"NAT";9999-12-31;"EP";"2674618";"A1";2013-12-18;"en"
12184171;0;0;"EP";"SUP";2013-10-08;"  ";"";"  ";9999-12-31;"  "
12184171;2013;45;"EP";"NAT";9999-12-31;"EP";"2573036";"A3";2013-11-06;"en"
12170272;2013;15;"EP";"NAT";9999-12-31;"EP";"2532919";"A3";2013-04-10;"en"
12170672;0;0;"EP";"SUP";2012-11-21;"  ";"";"  ";9999-12-31;"  "
12176256;0;0;"EP";"SUP";2014-07-01;"  ";"";"  ";9999-12-31;"  "
12176256;2014;31;"EP";"NAT";9999-12-31;"EP";"2549098";"A3";2014-07-30;"de"
12180160;2013;8;"EP";"NAT";9999-12-31;"EP";"2559916";"A1";2013-02-20;"en"
12180579;0;0;"EP";"SUP";2013-01-30;"  ";"";"  ";9999-12-31;"  "
12177831;0;0;"EP";"SUP";2016-07-19;"  ";"";"  ";9999-12-31;"  "
12177831;2016;33;"EP";"NAT";9999-12-31;"EP";"2552014";"A3";2016-08-17;"en"
16002164;0;0;"EP";"SUP";2017-02-02;"  ";"";"  ";9999-12-31;"  "
16002164;2017;15;"EP";"NAT";9999-12-31;"EP";"3153812";"A1";2017-04-12;"de"
16153239;2016;33;"EP";"NAT";9999-12-31;"EP";"3056763";"A1";2016-08-17;"en"
16157634;0;0;"EP";"SUP";2016-07-27;"  ";"";"  ";9999-12-31;"  "
12182003;0;0;"EP";"SUP";2012-10-17;"  ";"";"  ";9999-12-31;"  "
12182003;2013;10;"EP";"NAT";9999-12-31;"EP";"2565441";"A1";2013-03-06;"en"
12185642;0;0;"EP";"SUP";2013-02-27;"  ";"";"  ";9999-12-31;"  "
12185642;2014;13;"EP";"NAT";9999-12-31;"EP";"2711569";"A1";2014-03-26;"en"
12183632;0;0;"EP";"SUP";2013-01-11;"  ";"";"  ";9999-12-31;"  "
12183632;2013;11;"EP";"NAT";9999-12-31;"EP";"2568197";"A1";2013-03-13;"en"
12182904;2014;10;"EP";"NAT";9999-12-31;"EP";"2704539";"A1";2014-03-05;"en"
12188531;0;0;"EP";"SUP";2014-07-04;"  ";"";"  ";9999-12-31;"  "
12167777;2014;40;"EP";"NAT";9999-12-31;"EP";"2523308";"A3";2014-10-01;"en"
12169264;0;0;"EP";"SUP";2017-03-22;"  ";"";"  ";9999-12-31;"  "
12167055;2016;2;"EP";"NAT";9999-12-31;"EP";"2527942";"A3";2016-01-13;"en"
12167455;0;0;"EP";"SUP";2014-04-22;"  ";"";"  ";9999-12-31;"  "
12174695;2014;2;"EP";"NAT";9999-12-31;"EP";"2682692";"A1";2014-01-08;"de"
12177118;0;0;"EP";"SUP";2013-02-27;"  ";"";"  ";9999-12-31;"  "
12186179;0;0;"EP";"SUP";2013-03-05;"  ";"";"  ";9999-12-31;"  "
12186179;2013;15;"EP";"NAT";9999-12-31;"EP";"2578875";"A1";2013-04-10;"en"
12170672;2013;50;"EP";"NAT";9999-12-31;"EP";"2672109";"A1";2013-12-11;"en"
12172351;0;0;"EP";"SUP";2016-01-21;"  ";"";"  ";9999-12-31;"  "
12181076;0;0;"EP";"SUP";2013-02-05;"  ";"";"  ";9999-12-31;"  "
12181076;2013;10;"EP";"NAT";9999-12-31;"EP";"2565448";"A1";2013-03-06;"en"
12179985;0;0;"EP";"SUP";2013-09-20;"  ";"";"  ";9999-12-31;"  "
12179985;2013;43;"EP";"NAT";9999-12-31;"EP";"2559993";"A3";2013-10-23;"en"
12180579;2014;8;"EP";"NAT";9999-12-31;"EP";"2698312";"A1";2014-02-19;"en"
12189269;0;0;"EP";"SUP";2013-02-04;"  ";"";"  ";9999-12-31;"  "
16150036;0;0;"EP";"SUP";2016-06-27;"  ";"";"  ";9999-12-31;"  "
16150036;2016;30;"EP";"NAT";9999-12-31;"EP";"3048297";"A1";2016-07-27;"de"
12174111;0;0;"EP";"SUP";2012-12-06;"  ";"";"  ";9999-12-31;"  "
12174111;2014;1;"EP";"NAT";9999-12-31;"EP";"2679809";"A1";2014-01-01;"en"
12183445;2013;11;"EP";"NAT";9999-12-31;"EP";"2568164";"A1";2013-03-13;"en"
12186104;0;0;"EP";"SUP";2013-05-03;"  ";"";"  ";9999-12-31;"  "
16157634;2016;36;"EP";"NAT";9999-12-31;"EP";"3064341";"A1";2016-09-07;"en"
16158055;0;0;"EP";"SUP";2016-08-11;"  ";"";"  ";9999-12-31;"  "
12185640;0;0;"EP";"SUP";2013-03-07;"  ";"";"  ";9999-12-31;"  "
12185640;2014;13;"EP";"NAT";9999-12-31;"EP";"2711568";"A1";2014-03-26;"en"
12174773;0;0;"EP";"SUP";2012-11-23;"  ";"";"  ";9999-12-31;"  "
12174773;2014;2;"EP";"NAT";9999-12-31;"EP";"2682596";"A1";2014-01-08;"en"
12169264;2017;16;"EP";"NAT";9999-12-31;"EP";"2527556";"A3";2017-04-19;"en"
12170185;0;0;"EP";"SUP";2014-03-11;"  ";"";"  ";9999-12-31;"  "
12174109;2014;1;"EP";"NAT";9999-12-31;"EP";"2679813";"A1";2014-01-01;"en"
12182635;0;0;"EP";"SUP";2014-08-01;"  ";"";"  ";9999-12-31;"  "
12174815;0;0;"EP";"SUP";2013-05-07;"  ";"";"  ";9999-12-31;"  "
12174815;2014;2;"EP";"NAT";9999-12-31;"EP";"2682256";"A1";2014-01-08;"en"
12176090;0;0;"EP";"SUP";2013-01-25;"  ";"";"  ";9999-12-31;"  "
12176090;2013;9;"EP";"NAT";9999-12-31;"EP";"2562904";"A1";2013-02-27;"en"
12167455;2014;21;"EP";"NAT";9999-12-31;"EP";"2525084";"A3";2014-05-21;"en"
12167505;0;0;"EP";"SUP";2012-10-04;"  ";"";"  ";9999-12-31;"  "
12177118;2013;13;"EP";"NAT";9999-12-31;"EP";"2551988";"A3";2013-03-27;"en"
12177469;0;0;"EP";"SUP";2013-05-29;"  ";"";"  ";9999-12-31;"  "
12186647;0;0;"EP";"SUP";2013-05-21;"  ";"";"  ";9999-12-31;"  "
12186647;2014;1;"EP";"NAT";9999-12-31;"EP";"2679820";"A1";2014-01-01;"en"
12172469;0;0;"EP";"SUP";2017-11-30;"  ";"";"  ";9999-12-31;"  "
12172469;2018;1;"EP";"NAT";9999-12-31;"EP";"2541049";"A3";2018-01-03;"en"
12167088;2013;46;"EP";"NAT";9999-12-31;"EP";"2662598";"A1";2013-11-13;"en"
12169158;0;0;"EP";"SUP";2014-09-10;"  ";"";"  ";9999-12-31;"  "
12172351;2016;8;"EP";"NAT";9999-12-31;"EP";"2538529";"A3";2016-02-24;"en"
12177031;0;0;"EP";"SUP";2014-12-02;"  ";"";"  ";9999-12-31;"  "
12173010;0;0;"EP";"SUP";2012-09-13;"  ";"";"  ";9999-12-31;"  "
12173010;2013;51;"EP";"NAT";9999-12-31;"EP";"2674489";"A1";2013-12-18;"en"
12186104;2014;14;"EP";"NAT";9999-12-31;"EP";"2713046";"A1";2014-04-02;"de"
12187053;0;0;"EP";"SUP";2013-07-16;"  ";"";"  ";9999-12-31;"  "
12174100;0;0;"EP";"SUP";2012-11-19;"  ";"";"  ";9999-12-31;"  "
12174100;2014;1;"EP";"NAT";9999-12-31;"EP";"2679812";"A1";2014-01-01;"en"
16153580;0;0;"EP";"SUP";2017-06-13;"  ";"";"  ";9999-12-31;"  "
16153580;2017;28;"EP";"NAT";9999-12-31;"EP";"3142010";"A3";2017-07-12;"en"
16158055;2017;36;"EP";"NAT";9999-12-31;"EP";"3214266";"A1";2017-09-06;"de"
16158306;0;0;"EP";"SUP";2016-06-14;"  ";"";"  ";9999-12-31;"  "
16150531;0;0;"EP";"SUP";2016-06-02;"  ";"";"  ";9999-12-31;"  "
16150531;2016;30;"EP";"NAT";9999-12-31;"EP";"3048299";"A1";2016-07-27;"de"
12177578;0;0;"EP";"SUP";2013-01-09;"  ";"";"  ";9999-12-31;"  "
12177578;2014;5;"EP";"NAT";9999-12-31;"EP";"2690761";"A1";2014-01-29;"de"
12177268;2014;4;"EP";"NAT";9999-12-31;"EP";"2687356";"A1";2014-01-22;"en"
12177787;0;0;"EP";"SUP";2013-10-22;"  ";"";"  ";9999-12-31;"  "
12175942;0;0;"EP";"SUP";2015-05-07;"  ";"";"  ";9999-12-31;"  "
12175942;2015;23;"EP";"NAT";9999-12-31;"EP";"2546513";"A3";2015-06-03;"de"
12167505;2012;47;"EP";"NAT";9999-12-31;"EP";"2525460";"A1";2012-11-21;"en"
12167698;0;0;"EP";"SUP";2012-10-04;"  ";"";"  ";9999-12-31;"  "
12180397;0;0;"EP";"SUP";2013-01-28;"  ";"";"  ";9999-12-31;"  "
12180397;2014;8;"EP";"NAT";9999-12-31;"EP";"2698505";"A1";2014-02-19;"de"
12172669;0;0;"EP";"SUP";2014-12-18;"  ";"";"  ";9999-12-31;"  "
12172669;2015;4;"EP";"NAT";9999-12-31;"EP";"2538071";"A3";2015-01-21;"de"
16153987;0;0;"EP";"SUP";2016-08-05;"  ";"";"  ";9999-12-31;"  "
16153987;2017;32;"EP";"NAT";9999-12-31;"EP";"3203063";"A1";2017-08-09;"en"
16153841;2017;32;"EP";"NAT";9999-12-31;"EP";"3203616";"A1";2017-08-09;"en"
16154827;0;0;"EP";"SUP";2016-06-29;"  ";"";"  ";9999-12-31;"  "
12182139;0;0;"EP";"SUP";2013-12-05;"  ";"";"  ";9999-12-31;"  "
12182139;2014;2;"EP";"NAT";9999-12-31;"EP";"2648174";"A3";2014-01-08;"en"
12175336;0;0;"EP";"SUP";2014-06-18;"  ";"";"  ";9999-12-31;"  "
12175336;2014;29;"EP";"NAT";9999-12-31;"EP";"2543877";"A3";2014-07-16;"de"
12177031;2015;1;"EP";"NAT";9999-12-31;"EP";"2551658";"A3";2014-12-31;"en"
12177624;0;0;"EP";"SUP";2016-02-22;"  ";"";"  ";9999-12-31;"  "
12180236;0;0;"EP";"SUP";2013-03-15;"  ";"";"  ";9999-12-31;"  "
12180236;2014;8;"EP";"NAT";9999-12-31;"EP";"2698535";"A1";2014-02-19;"en"
12187053;2013;33;"EP";"NAT";9999-12-31;"EP";"2610922";"A3";2013-08-14;"en"
16001023;0;0;"EP";"SUP";2016-10-13;"  ";"";"  ";9999-12-31;"  "
12183680;0;0;"EP";"SUP";2013-05-23;"  ";"";"  ";9999-12-31;"  "
12183680;2014;11;"EP";"NAT";9999-12-31;"EP";"2706034";"A1";2014-03-12;"de"
12176692;0;0;"EP";"SUP";2017-10-02;"  ";"";"  ";9999-12-31;"  "
12176692;2017;44;"EP";"NAT";9999-12-31;"EP";"2555077";"A3";2017-11-01;"en"
12177787;2013;47;"EP";"NAT";9999-12-31;"EP";"2551066";"A3";2013-11-20;"en"
12178689;0;0;"EP";"SUP";2013-12-04;"  ";"";"  ";9999-12-31;"  "
12187766;0;0;"EP";"SUP";2016-06-03;"  ";"";"  ";9999-12-31;"  "
12187766;2016;27;"EP";"NAT";9999-12-31;"EP";"2600114";"A3";2016-07-06;"en"
