id;change_date;bulletin_year;bulletin_nr;prior_seq_nr;prior_kind;prior_auth;prior_nr;prior_date
8853819;2010-07-09;2010;32;1;"al";"DE";"20071057178";2007-11-26
8853819;2010-07-09;2010;32;2;"al";"DE";"20071059165";2007-12-06
91104180;1991-08-02;1991;38;1;"al";"FI";"19900001335";1990-03-16
94928853;1997-09-05;1997;43;1;"al";"DE";"19934333289";1993-09-30
10165669;2010-11-26;2010;52;1;"al";"US";"20090491520";2009-06-25
12759670;2014-07-11;2014;33;1;"al";"DE";"20111086374";2011-11-15
1911324;2002-11-22;2003;2;1;"al";"EP";"20000810272";2000-03-31
6255653;2007-04-13;2007;20;1;"al";"US";"20050269700";2005-11-09
13707822;2014-10-24;2014;48;1;"al";"DE";"201210202735";2012-02-22
13709408;2014-12-12;2015;3;1;"al";"EP";"20120158786";2012-03-09
85850258;1986-01-18;1986;10;1;"al";"SE";"19840004065";1984-08-10
2018507;2003-01-11;2003;9;1;"al";"EP";"20010120007";2001-08-20
91630022;1991-09-07;1991;43;1;"al";"US";"19900513320";1990-04-20
3790630;2005-04-01;2005;20;1;"al";"DE";"2002139278";2002-08-22
11735969;2013-02-08;2013;11;1;"al";"DE";"20101019444";2010-05-05
11737423;2012-11-02;2012;49;1;"al";"US";"20100693835";2010-01-26
98309707;1999-04-30;1999;24;1;"al";"JP";"19970345841";1997-11-30
98810025;1998-06-12;1998;31;1;"al";"DE";"1997102056";1997-01-22
5705911;2006-09-22;2006;43;3;"al";"US";"20040625220P";2004-11-05
5705911;2006-09-22;2006;43;4;"al";"US";"20040984052";2004-11-09
98108110;1999-09-17;1999;44;0;"al";"  ";"";9999-12-31
98108110;2000-04-20;2000;23;0;"al";"  ";"";9999-12-31
3253433;2003-11-14;2004;1;2;"al";"GB";"20020026305";2002-11-12
6722448;2008-02-08;2008;11;1;"al";"CZ";"20050000399";2005-06-20
12172351;2012-12-25;2012;52;1;"al";"GB";"20110010640";2011-06-23
13709756;2015-01-02;2015;6;1;"al";"DE";"201210205090";2012-03-29
9002692;2009-07-31;2009;36;1;"al";"TW";"20080106783";2008-02-27
9002717;2009-10-02;2009;45;1;"al";"DE";"20081022556";2008-04-30
8102019;2008-08-01;2008;36;1;"al";"DE";"20072003043U";2007-02-28
9769553;2011-03-04;2011;14;1;"al";"GB";"20080011681";2008-06-26
9712215;2010-11-12;2010;50;2;"al";"IE";"20080000192";2008-03-13
10787412;2012-09-07;2012;41;1;"al";"DK";"20090070240";2009-12-02
3751403;2005-06-03;2005;29;1;"al";"JP";"20020295932";2002-10-09
3751403;2005-06-03;2005;29;2;"al";"JP";"20020295933";2002-10-09
10182260;2011-02-25;2011;13;1;"al";"DE";"2000133845";2000-07-12
10182646;2010-11-26;2010;52;1;"al";"DK";"20030000515";2003-04-04
10164498;2011-11-23;2011;43;1;"al";"US";"20100325984P";2010-04-20
10165670;2010-11-26;2010;52;1;"al";"US";"20090492176";2009-06-26
14749815;2016-05-13;2016;24;1;"al";"CH";"20130001367";2013-08-08
14752555;2016-05-27;2016;26;1;"al";"DE";"20131010088";2013-06-18
6818138;2008-07-18;2008;34;1;"al";"DK";"20050001707";2005-12-02
8103651;2008-10-03;2008;45;1;"al";"EP";"20070107167";2007-04-27
6825316;2008-05-16;2008;25;1;"al";"US";"20050243394";2005-10-03
6829894;2008-08-08;2008;37;1;"al";"DE";"20051062908";2005-12-29
15714766;2017-01-13;2017;7;1;"al";"GB";"20140006327";2014-04-08
16729814;2018-03-09;2018;15;1;"al";"FR";"20150054931";2015-06-01
11738024;2013-04-05;2013;19;1;"al";"GB";"20100010938";2010-06-29
12761878;2014-06-27;2014;31;1;"al";"EP";"20110182242";2011-09-21
6251688;2006-09-01;2006;40;1;"al";"US";"20050090300";2005-03-28
9000220;2009-06-19;2009;30;1;"al";"DE";"20081005018";2008-01-17
11770683;2013-07-05;2013;32;1;"al";"US";"20100388202P";2010-09-30
11770683;2013-07-05;2013;32;2;"al";"DK";"201070418P";2010-09-30
10161433;2010-10-01;2010;44;1;"al";"US";"20090432272";2009-04-29
10166088;2011-01-07;2011;6;1;"al";"US";"20090494895";2009-06-30
3250343;2003-06-20;2003;32;1;"al";"US";"20020058414";2002-01-30
3253687;2004-05-21;2004;28;1;"al";"KR";"20030000210";2003-01-03
11783589;2013-02-22;2013;13;1;"al";"JP";"20100116143";2010-05-20
14188481;2015-04-21;2015;17;1;"al";"DK";"20130000589";2013-10-15
9776271;2011-05-06;2011;23;1;"al";"DK";"20080001192";2008-08-29
9776271;2011-05-06;2011;23;2;"al";"US";"20080190692";2008-08-29
15771015;2017-07-14;2017;33;1;"al";"DK";"20140070622";2014-10-07
15775266;2017-06-23;2017;30;1;"al";"AR";"2014P103235";2014-08-29
10186471;2011-03-11;2011;15;1;"al";"US";"20090575242";2009-10-07
11716549;2013-02-22;2013;13;1;"al";"DE";"20101017062";2010-05-21
10787412;2012-09-07;2012;41;2;"al";"US";"20090265978P";2009-12-02
10792677;2012-03-30;2012;18;1;"al";"US";"20100293087P";2010-01-07
12760313;2013-12-20;2014;4;1;"al";"US";"201161454125P";2011-03-18
12761424;2013-12-27;2014;5;1;"al";"ES";"201130414P";2011-03-22
12755618;2013-12-13;2014;3;1;"al";"SE";"20110050208";2011-03-09
12761902;2014-06-27;2014;31;1;"al";"DE";"20111083152";2011-09-21
8151072;2009-06-26;2009;31;1;"al";"EP";"20080150566";2008-01-23
9768397;2011-09-16;2011;42;1;"al";"EP";"20080171910";2008-12-17
12163861;2013-01-01;2013;1;1;"al";"DE";"201110107629";2011-06-30
12168141;2012-11-20;2012;47;1;"al";"US";"201161486737P";2011-05-16
5738046;2006-12-08;2007;2;1;"al";"FI";"20040005162";2004-04-30
6820449;2008-08-22;2008;39;1;"al";"GB";"20050024893";2005-12-07
10722326;2012-11-02;2012;49;1;"al";"BE";"20100000049";2010-01-29
14161899;2014-11-04;2014;45;1;"al";"US";"201313886438";2013-05-03
14164900;2015-01-06;2015;2;1;"al";"DE";"201310212912";2013-07-02
14164900;2015-01-06;2015;2;2;"al";"DE";"201410207189";2014-04-15
8102321;2008-09-05;2008;41;1;"al";"US";"20070715039";2007-03-07
9771999;2011-02-11;2011;11;1;"al";"DE";"20081031781";2008-07-04
9776271;2011-05-06;2011;23;3;"al";"CN";"20091138723";2009-01-23
10839204;2012-09-28;2012;44;1;"al";"JP";"20090292398";2009-12-24
16814114;2018-03-30;2018;18;1;"al";"JP";"20150127697";2015-06-25
95119399;1996-05-03;1996;25;1;"al";"US";"19940353701";1994-12-12
14749927;2016-04-29;2016;22;1;"al";"FR";"20130057169";2013-07-22
15773349;2017-01-06;2017;6;1;"al";"US";"201461972320P";2014-03-30
4821690;2006-10-20;2006;47;1;"al";"JP";"20040049257";2004-02-25
4821690;2006-10-20;2006;47;2;"al";"JP";"20040049258";2004-02-25
12168141;2012-11-20;2012;47;2;"al";"US";"201113274207";2011-10-14
13706057;2014-11-28;2015;1;1;"al";"GB";"20120002791";2012-02-20
13809131;2015-04-05;2015;19;1;"al";"US";"201213536581";2012-06-28
85309548;1986-06-21;1986;32;1;"al";"JP";"19850015733";1985-01-30
8164316;2009-02-27;2009;14;1;"al";"US";"20070861759";2007-09-26
10803611;2012-09-21;2012;43;1;"al";"GB";"20090022075";2009-12-18
3751403;2005-06-03;2005;29;3;"al";"JP";"20020295934";2002-10-09
3751403;2005-06-03;2005;29;4;"al";"JP";"20020312454";2002-10-28
98103148;1998-07-10;1998;35;1;"al";"JP";"19970039472";1997-02-24
98103148;1998-07-10;1998;35;2;"al";"JP";"19970091982";1997-04-10
16734175;2018-04-06;2018;19;1;"al";"DK";"20150070412";2015-06-30
86109882;1986-12-13;1987;5;1;"al";"JP";"19850158231";1985-07-19
13813176;2015-04-10;2015;20;1;"al";"US";"201213542311";2012-07-05
14815209;2015-03-13;2015;16;1;"al";"KR";"20130091243";2013-07-31
14167091;2015-01-21;2015;4;1;"al";"US";"201313942955";2013-07-16
14172571;2015-01-06;2015;2;1;"al";"US";"201313927202";2013-06-26
10839204;2012-09-28;2012;44;2;"al";"JP";"20090292461";2009-12-24
12166087;2013-01-01;2013;1;1;"al";"US";"201113172128";2011-06-29
12778222;2014-07-04;2014;32;1;"al";"US";"201161539988P";2011-09-28
12778261;2014-07-11;2014;33;1;"al";"DE";"20111084140";2011-10-07
14161010;2014-10-01;2014;40;1;"al";"FR";"20130052634";2013-03-25
14163861;2014-12-23;2014;52;1;"al";"DE";"201310211710";2013-06-20
14187734;2015-03-04;2015;10;1;"al";"JP";"20060281020";2006-10-16
14190699;2015-06-02;2015;23;1;"al";"KR";"20130148290";2013-12-02
14190853;2015-05-12;2015;20;1;"al";"JP";"20130231560";2013-11-07
14190853;2015-05-12;2015;20;2;"al";"JP";"20140036705";2014-02-27
13706914;2014-02-21;2014;13;1;"al";"DE";"20121001969";2012-02-02
13706914;2014-02-21;2014;13;2;"al";"DE";"201210206113";2012-04-13
10837362;2012-09-21;2012;43;1;"al";"JP";"20090284254";2009-12-15
10839557;2012-11-09;2012;50;1;"al";"JP";"20090296146";2009-12-25
85309548;1986-06-21;1986;32;2;"al";"JP";"19850018935";1985-02-01
85309548;1986-06-21;1986;32;3;"al";"JP";"19850032529";1985-02-20
10165763;2010-11-12;2010;50;1;"al";"NL";"20092003012";2009-06-12
11736567;2012-11-02;2012;49;1;"al";"CA";"20102690955";2010-01-28
3250938;2003-07-11;2003;35;1;"al";"GB";"20020003823";2002-02-19
5001793;2005-06-17;2005;31;1;"al";"DE";"20041004351";2004-01-29
14815209;2015-03-13;2015;16;2;"al";"KR";"20140046679";2014-04-18
15810988;2017-01-13;2017;7;1;"al";"US";"201461978154P";2014-04-10
6820449;2008-08-22;2008;39;2;"al";"GB";"20060000055";2006-01-04
8021423;2009-09-14;2009;42;1;"al";"DE";"20071060379";2007-12-12
3756684;2005-06-03;2005;29;1;"al";"JP";"20020304693";2002-10-18
6774606;2008-02-22;2008;13;1;"al";"US";"20050698233P";2005-07-11
14192825;2015-05-26;2015;22;1;"al";"US";"201314088066";2013-11-22
15719143;2017-01-27;2017;9;1;"al";"DK";"20140070245";2014-04-25
14164661;2014-10-21;2014;43;1;"al";"JP";"20130084457";2013-04-15
14168380;2015-01-06;2015;2;1;"al";"JP";"20130114921";2013-05-31
15773349;2017-01-06;2017;6;2;"al";"US";"201514664858";2015-03-21
98400404;1998-07-10;1998;35;1;"al";"FR";"19970002009";1997-02-20
85309548;1986-06-21;1986;32;4;"al";"JP";"19850033431";1985-02-21
95104728;1995-07-28;1995;37;1;"al";"JP";"19920026947";1992-02-13
10163503;2010-10-22;2010;47;1;"al";"JP";"20090124132";2009-05-22
10163882;2011-01-14;2011;7;1;"al";"US";"20090183573P";2009-06-03
15810988;2017-01-13;2017;7;2;"al";"US";"201461978152P";2014-04-10
15810988;2017-01-13;2017;7;3;"al";"US";"201462057728P";2014-09-30
7866296;2009-07-31;2009;36;1;"al";"DK";"20060001683";2006-12-20
10786517;2011-11-25;2011;52;1;"al";"US";"20090263807P";2009-11-23
7763911;2009-03-13;2009;16;1;"al";"US";"20060499538";2006-08-04
7764447;2009-04-10;2009;20;1;"al";"DK";"20060001133";2006-09-01
10170859;2011-01-07;2011;6;1;"al";"IT";"2009MI01388";2009-07-31
11738389;2013-04-19;2013;21;1;"al";"AT";"20100001193";2010-07-14
9768843;2011-02-18;2011;12;1;"al";"DK";"20080000861";2008-06-23
9771687;2011-06-17;2011;29;1;"al";"DE";"20081057455";2008-11-14
6774606;2008-02-22;2008;13;2;"al";"US";"20060788444P";2006-03-31
7859846;2009-05-01;2009;23;1;"al";"JP";"20060339493";2006-12-18
12166240;2012-11-27;2012;48;1;"al";"US";"201113115209";2011-05-25
12168427;2012-11-20;2012;47;1;"al";"US";"201113111023";2011-05-19
98310736;1999-05-13;1999;26;1;"al";"US";"19970998446";1997-12-26
98400652;1998-08-28;1998;42;1;"al";"FR";"19970004201";1997-04-07
14169984;2014-12-02;2014;49;1;"al";"US";"201313904333";2013-05-29
91200016;1991-06-07;1991;30;1;"al";"NL";"19900000042";1990-01-08
200996;2000-12-08;2001;4;1;"al";"IL";"19990131060";1999-07-23
2020907;2003-02-15;2003;14;1;"al";"US";"20010963221";2001-09-26
10792677;2012-03-30;2012;18;2;"al";"US";"20090220480P";2009-06-25
11841113;2013-08-23;2013;39;1;"al";"KR";"20100113327";2010-11-15
9771741;2011-09-09;2011;41;1;"al";"DE";"20081060230";2008-12-04
9772348;2011-03-11;2011;15;1;"al";"DK";"20080000901";2008-06-30
2018224;2003-01-11;2003;9;1;"al";"DE";"2001140793";2001-08-20
8022110;2009-06-26;2009;31;1;"al";"FR";"20080000352";2008-01-23
10163882;2011-01-14;2011;7;2;"al";"DK";"20090000690";2009-06-03
10165652;2010-11-26;2010;52;1;"al";"US";"20090489085";2009-06-22
98105420;1998-06-05;1998;30;1;"al";"DE";"19934308640";1993-03-18
98105420;1998-06-05;1998;30;2;"al";"DE";"19934313869";1993-04-28
15813778;2017-09-29;2017;44;1;"al";"EP";"20140199626";2014-12-22
85309512;1986-05-17;1986;27;1;"al";"US";"19840686978";1984-12-27
14165929;2014-09-23;2014;39;1;"al";"US";"201161450151P";2011-03-08
14165929;2014-09-23;2014;39;2;"al";"US";"201161532595P";2011-09-09
15718241;2017-02-03;2017;10;1;"al";"GB";"20140007671";2014-05-01
16733723;2018-01-12;2018;7;1;"al";"NL";"20152014586";2015-04-07
10832677;2012-09-28;2012;44;1;"al";"DK";"20090070229";2009-11-25
10833663;2012-08-31;2012;40;1;"al";"SE";"20090050903";2009-11-27
12169733;2012-12-04;2012;49;1;"al";"US";"201113149396";2011-05-31
14753647;2015-11-27;2016;1;1;"al";"JP";"20130031038";2013-02-20
2020914;2003-02-28;2003;16;1;"al";"DE";"2001216649U";2001-10-10
2025058;2003-04-18;2003;23;1;"al";"JP";"20010346528";2001-11-12
8873742;2010-04-30;2010;22;1;"al";"IN";"MU15632007";2007-08-13
9001343;2009-07-03;2009;32;1;"al";"US";"20080024993P";2008-01-31
9711862;2010-09-24;2010;43;1;"al";"DE";"20081010283";2008-02-21
10787878;2012-08-10;2012;37;1;"al";"IT";"2009TO00841";2009-11-03
10188886;2011-04-01;2011;18;1;"al";"US";"20090609510";2009-10-30
10192298;2011-05-13;2011;24;1;"al";"IT";"2009MI02060";2009-11-23
9709681;2010-10-29;2010;48;1;"al";"US";"20080028545";2008-02-14
9709681;2010-10-29;2010;48;2;"al";"US";"20080043138";2008-04-08
14169252;2015-09-15;2015;38;1;"al";"US";"201461953111P";2014-03-14
14169252;2015-09-15;2015;38;2;"al";"US";"201414253590";2014-04-15
10170489;2010-10-01;2010;44;1;"al";"US";"20030450965P";2003-02-28
10170489;2010-10-01;2010;44;2;"al";"US";"20030494376P";2003-08-11
12164657;2012-10-30;2012;44;1;"al";"US";"201113097900";2011-04-29
12164964;2012-10-23;2012;43;1;"al";"DE";"20111007767";2011-04-20
10804413;2012-05-04;2012;23;1;"al";"JP";"20090175640";2009-07-28
13176679;2014-06-24;2014;26;1;"al";"FR";"20120003515";2012-12-20
86111767;1987-03-07;1987;17;1;"al";"US";"19850786973";1985-10-11
91302310;1991-08-09;1991;39;1;"al";"JP";"19900067294";1990-03-19
15723640;2017-03-24;2017;17;1;"al";"DK";"20140070364";2014-06-18
84306420;1985-03-09;1985;19;1;"al";"US";"19830535099";1983-09-23
14806939;2016-03-11;2016;15;1;"al";"US";"201361830541P";2013-06-03
14806939;2016-03-11;2016;15;2;"al";"US";"201414285664";2014-05-23
2025058;2003-04-18;2003;23;2;"al";"JP";"20020185236";2002-06-25
6820761;2008-07-25;2008;35;1;"al";"IT";"2005BZ00063";2005-11-29
3020732;2004-02-27;2004;16;1;"al";"DE";"2002146825";2002-10-08
6254485;2007-02-16;2007;12;1;"al";"US";"20050162624";2005-09-16
10786517;2011-11-25;2011;52;2;"al";"US";"20090153143P";2009-02-17
10790961;2012-09-21;2012;43;1;"al";"EP";"20090179056";2009-12-14
8022314;2009-06-05;2009;28;1;"al";"GB";"20080000203";2008-01-07
8100224;2008-04-25;2008;22;1;"al";"US";"19970062620P";1997-10-22
11781884;2013-07-26;2013;35;1;"al";"NO";"20100001481";2010-10-21
11781884;2013-07-26;2013;35;2;"al";"NO";"20110000504";2011-04-01
9772348;2011-03-11;2011;15;2;"al";"US";"20080133693P";2008-06-30
9773234;2011-04-22;2011;21;1;"al";"US";"20080164793";2008-06-30
14192021;2016-04-12;2016;15;1;"al";"DE";"20142007558U";2014-09-22
94919010;1996-02-09;1996;13;1;"al";"NO";"19930002150";1993-06-11
1911394;2002-09-13;2002;44;1;"al";"DE";"2000201864U";2000-02-03
3012410;2003-10-24;2003;50;1;"al";"DE";"2002208609U";2002-06-03
98105420;1998-06-05;1998;30;3;"al";"DE";"19934339943";1993-11-24
98105420;1998-06-05;1998;30;4;"al";"DE";"19934339942";1993-11-24
12778308;2014-08-08;2014;37;1;"al";"DE";"20111085612";2011-11-02
12781298;2014-07-25;2014;35;1;"al";"US";"201161548526P";2011-10-18
95102901;1995-07-21;1995;36;1;"al";"JP";"19940033864";1994-03-03
301501;2000-07-21;2000;36;1;"al";"JP";"19990055155";1999-03-03
11736567;2012-11-02;2012;49;2;"al";"US";"20100282362P";2010-01-28
11739848;2012-11-09;2012;50;1;"al";"JP";"20100023504";2010-02-04
7784209;2009-01-09;2009;7;1;"al";"US";"20060803420P";2006-05-30
7785749;2009-10-30;2009;49;1;"al";"DK";"20070000229";2007-02-12
15771052;2017-06-30;2017;31;1;"al";"DE";"201410219212";2014-09-23
15771052;2017-06-30;2017;31;2;"al";"DE";"201510204459";2015-03-12
14169656;2015-03-31;2015;14;1;"al";"KR";"20130115240";2013-09-27
14172528;2014-12-30;2015;1;1;"al";"US";"201313926367";2013-06-25
9001357;2010-01-29;2010;9;1;"al";"DE";"20081044652";2008-08-27
10718061;2012-02-03;2012;10;1;"al";"DE";"20091018758";2009-04-27
16847213;2018-06-22;2018;30;1;"al";"JP";"20150180950";2015-09-14
90912389;1991-06-21;1991;32;1;"al";"JP";"19890215511";1989-08-22
925011;2002-02-08;2002;13;1;"al";"CH";"19990001202";1999-06-29
9711391;2010-10-08;2010;45;1;"al";"US";"20080065463";2008-02-12
10165225;2010-11-26;2010;52;1;"al";"JP";"20090149812";2009-06-24
10166697;2010-12-10;2011;2;1;"al";"US";"20090494666";2009-06-30
84400397;1984-07-14;1984;37;1;"al";"FR";"19830003443";1983-03-02
925250;2002-03-15;2002;18;1;"al";"DE";"1999132394";1999-07-14
10170489;2010-10-01;2010;44;3;"al";"US";"20030512600P";2003-10-16
10170489;2010-10-01;2010;44;4;"al";"US";"20040537938P";2004-01-21
13183940;2014-03-18;2014;12;1;"al";"US";"201213619154";2012-09-14
14715395;2016-02-19;2016;12;1;"al";"GB";"20130004756";2013-03-15
98901134;1999-12-23;2000;6;1;"al";"NL";"19971005089";1997-01-24
4772408;2006-05-05;2006;23;1;"al";"JP";"20030299850";2003-08-25
98105420;1998-06-05;1998;30;5;"al";"DE";"19934339940";1993-11-24
98105420;1998-06-05;1998;30;6;"al";"DE";"19944404301";1994-02-11
12783856;2014-07-04;2014;32;1;"al";"DE";"201110114464";2011-09-28
14809139;2016-07-22;2016;34;1;"al";"NO";"20130001378";2013-10-17
12758097;2013-12-20;2014;4;1;"al";"US";"201161452478P";2011-03-14
12759276;2014-07-11;2014;33;1;"al";"NL";"20112007358";2011-09-05
8104386;2009-06-12;2009;29;1;"al";"US";"20080020455P";2008-01-11
8152879;2008-08-22;2008;39;1;"al";"JP";"20070070112";2007-03-19
15715155;2017-01-06;2017;6;1;"al";"DK";"20140070165";2014-03-31
16731794;2018-04-06;2018;19;1;"al";"DK";"20150070419";2015-06-30
9776185;2011-04-29;2011;22;1;"al";"DK";"20080001209";2008-08-31
9776185;2011-04-29;2011;22;2;"al";"US";"20080093466P";2008-09-02
925250;2002-03-15;2002;18;2;"al";"DE";"1999136069";1999-07-30
925250;2002-03-15;2002;18;3;"al";"DE";"2000100370";2000-01-07
13812647;2015-01-09;2015;7;1;"al";"US";"201213437265";2012-04-02
15812877;2017-09-22;2017;43;1;"al";"DK";"20140070792";2014-12-17
12164712;2012-10-23;2012;43;1;"al";"GB";"20110006794";2011-04-21
13712001;2014-12-12;2015;3;1;"al";"US";"201213413507";2012-03-06
13706914;2014-02-21;2014;13;3;"al";"DE";"20121020653";2012-10-19
13713223;2014-11-14;2014;51;1;"al";"DE";"20121002201";2012-02-07
11781884;2013-07-26;2013;35;3;"al";"NO";"20100001480";2010-10-21
14190152;2015-05-05;2015;19;1;"al";"US";"201361897462P";2013-10-30
10175365;2011-02-18;2011;12;1;"al";"FI";"20090005916";2009-09-07
10177807;2011-04-01;2011;18;1;"al";"DK";"20090001075";2009-10-01
2018506;2003-01-31;2003;12;1;"al";"DE";"2001144805";2001-09-12
2020642;2003-08-22;2003;41;1;"al";"DE";"2002115169";2002-04-05
9709681;2010-10-29;2010;48;3;"al";"US";"20080058235";2008-06-03
9709681;2010-10-29;2010;48;4;"al";"US";"20080089914";2008-08-19
10714866;2011-12-30;2012;5;1;"al";"DK";"20090000407";2009-03-25
10714866;2011-12-30;2012;5;2;"al";"US";"20090163260P";2009-03-25
10791988;2012-03-30;2012;18;1;"al";"JP";"20090167231";2009-06-25
13162018;2013-10-08;2013;41;1;"al";"US";"201213437335";2012-04-02
98105420;1998-06-05;1998;30;7;"al";"DE";"19944407647";1994-03-08
927874;2002-01-11;2002;9;1;"al";"KR";"19990017190";1999-05-13
1610082;2001-12-20;2002;6;1;"al";"US";"20000631235";2000-08-02
3001844;2003-06-28;2003;33;1;"al";"JP";"20020027008";2002-02-04
11738598;2013-05-17;2013;25;1;"al";"US";"20100414438P";2010-11-17
11738598;2013-05-17;2013;25;2;"al";"DK";"20100070357";2010-08-12
2008954;2002-09-06;2002;43;1;"al";"DE";"2001119429";2001-04-20
2009103;2002-09-13;2002;44;1;"al";"DE";"2001120181";2001-04-24
15739010;2017-03-24;2017;17;1;"al";"IT";"2014TO00499";2014-06-20
15739769;2016-11-04;2016;49;1;"al";"JP";"20140010278";2014-01-23
85400742;1985-10-11;1985;50;1;"al";"FR";"19840006616";1984-04-17
90401578;1990-11-03;1990;51;1;"al";"FR";"19890007726";1989-06-12
94908473;1995-01-27;1995;11;1;"al";"LK";"19930010499";1993-03-11
94914328;1996-01-10;1996;8;1;"al";"DE";"19934314796";1993-05-05
11711309;2012-12-28;2013;5;1;"al";"US";"20100316541P";2010-03-23
11713032;2012-11-02;2012;49;1;"al";"US";"20100297853P";2010-01-25
14190152;2015-05-05;2015;19;2;"al";"US";"201414160698";2014-01-22
14190403;2015-05-12;2015;20;1;"al";"US";"201314076441";2013-11-11
11841113;2013-08-23;2013;39;2;"al";"KR";"20100113328";2010-11-15
11841113;2013-08-23;2013;39;3;"al";"KR";"20100116569";2010-11-23
10717099;2012-03-09;2012;15;1;"al";"EP";"20090161928";2009-06-04
10720764;2012-02-24;2012;13;1;"al";"DE";"20091026407";2009-05-20
9768839;2011-04-01;2011;18;1;"al";"DK";"20080000882";2008-06-26
9768839;2011-04-01;2011;18;2;"al";"DK";"20080001358";2008-09-29
3001844;2003-06-28;2003;33;2;"al";"JP";"20020060596";2002-03-06
4770517;2006-08-18;2006;38;1;"al";"US";"20030743308";2003-12-23
12759276;2014-07-11;2014;33;2;"al";"NL";"20122009089";2012-06-29
14815571;2016-10-21;2016;47;1;"al";"DE";"201410200725";2014-01-16
97949269;1999-08-06;1999;38;1;"al";"NO";"19960005414";1996-12-16
2745229;2003-12-26;2004;7;1;"al";"DE";"2001121647";2001-05-03
2011426;2002-11-22;2003;2;1;"al";"DE";"2001132938";2001-07-06
2013247;2003-01-11;2003;9;1;"al";"US";"20010925544";2001-08-10
12754705;2013-12-13;2014;3;1;"al";"JP";"20110049283";2011-03-07
