id;bulletin_year;bulletin_nr;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
10170654;2011;26;"EP";"2339169";"A2";2011-06-29;"en"
1102589;2003;49;"EP";"1184768";"A3";2003-12-03;"  "
1102589;2005;46;"EP";"1184768";"B1";2005-11-16;"en"
85200081;1985;37;"EP";"0150884";"A3";1985-09-11;"en"
95109084;1996;3;"EP";"0692629";"A1";1996-01-17;"de"
9007441;2010;33;"EP";"2138400";"B1";2010-08-18;"fr"
9011886;2011;12;"EP";"2299062";"A1";2011-03-23;"de"
9175336;2010;19;"EP";"2184468";"A1";2010-05-12;"en"
9178594;2010;25;"EP";"2199606";"A2";2010-06-23;"en"
12720077;2016;35;"EP";"2734726";"B1";2016-08-31;"de"
12724566;2012;49;"WO";"2012163359";"A1";2012-12-06;"en"
86111879;1987;10;"EP";"0212666";"A2";1987-03-04;"en"
86111879;1989;24;"EP";"0212666";"A3";1989-06-14;"en"
13185057;2016;48;"EP";"2851586";"B1";2016-11-30;"en"
13186694;2014;14;"EP";"2713049";"A2";2014-04-02;"en"
9015530;2010;27;"EP";"2204575";"A2";2010-07-07;"de"
9015779;2010;26;"EP";"2202470";"A1";2010-06-30;"de"
12003877;2015;28;"EP";"2527286";"B1";2015-07-08;"de"
12004396;2012;40;"EP";"2505828";"A1";2012-10-03;"de"
9176458;2010;22;"EP";"2192268";"A2";2010-06-02;"en"
9176458;2017;22;"EP";"2192268";"A3";2017-05-31;"en"
12734295;2013;50;"EP";"2670977";"A1";2013-12-11;"en"
12738090;2014;4;"WO";"2014012574";"A1";2014-01-23;"en"
9178594;2013;7;"EP";"2199606";"A3";2013-02-13;"en"
9178594;2015;31;"EP";"2199606";"B1";2015-07-29;"en"
10171890;2012;6;"EP";"2416482";"A1";2012-02-08;"de"
10174298;2012;9;"EP";"2423104";"A1";2012-02-29;"en"
5742186;2006;49;"WO";"2006128318";"A1";2006-12-07;"en"
5742186;2008;1;"EP";"1873448";"A1";2008-01-02;"en"
3793477;2005;24;"EP";"1540140";"A1";2005-06-15;"en"
7745875;2007;43;"WO";"2007119952";"A1";2007-10-25;"en"
11852249;2013;45;"EP";"2659667";"A1";2013-11-06;"en"
11862152;2012;40;"WO";"2012131852";"A1";2012-10-04;"ja"
15763484;2016;11;"WO";"2016037623";"A1";2016-03-17;"en"
15763484;2017;29;"EP";"3192162";"A1";2017-07-19;"en"
1114598;2002;2;"EP";"1170579";"A2";2002-01-09;"en"
1114598;2003;35;"EP";"1170579";"A3";2003-08-27;"  "
7745875;2008;1;"EP";"1872011";"A1";2008-01-02;"en"
10169953;2011;12;"EP";"2299581";"A2";2011-03-23;"de"
10173503;2014;38;"EP";"2316796";"A3";2014-09-17;"en"
10174257;2011;14;"EP";"2305953";"A2";2011-04-06;"en"
3789680;2006;42;"EP";"1711664";"A1";2006-10-18;"en"
3789680;2008;33;"EP";"1711664";"B1";2008-08-13;"en"
86111879;1995;13;"EP";"0212666";"B1";1995-03-29;"en"
95116002;1996;16;"EP";"0707145";"A1";1996-04-17;"de"
7734948;2008;28;"WO";"2008081232";"A1";2008-07-10;"en"
7734948;2009;46;"EP";"2115299";"A1";2009-11-11;"en"
13186694;2017;47;"EP";"2713049";"A3";2017-11-22;"en"
13186943;2015;10;"EP";"2842726";"A1";2015-03-04;"en"
10175049;2011;15;"EP";"2309010";"A1";2011-04-13;"en"
10176921;2011;25;"EP";"2336573";"A2";2011-06-22;"en"
10174257;2014;20;"EP";"2305953";"A3";2014-05-14;"en"
10174257;2017;51;"EP";"2305953";"B1";2017-12-20;"en"
5746241;2007;6;"EP";"1749250";"A1";2007-02-07;"en"
5746241;2011;17;"EP";"1749250";"B1";2011-04-27;"en"
1105117;2001;36;"EP";"1129828";"A1";2001-09-05;"de"
1109998;2001;46;"EP";"1154155";"A2";2001-11-14;"de"
14860628;2016;37;"EP";"3068030";"A1";2016-09-14;"en"
14860628;2018;5;"EP";"3068030";"B1";2018-01-31;"en"
82201419;1983;22;"EP";"0080224";"A2";1983-06-01;"en"
82201419;1985;32;"EP";"0080224";"A3";1985-08-07;"en"
9156308;2012;2;"EP";"2105746";"A3";2012-01-11;"en"
9156308;2014;42;"EP";"2105746";"B1";2014-10-15;"en"
12738090;2015;26;"EP";"2885530";"A1";2015-06-24;"en"
14856126;2015;17;"WO";"2015061670";"A1";2015-04-30;"en"
10175975;2011;21;"EP";"2325180";"A1";2011-05-25;"en"
10180856;2011;4;"EP";"2278160";"A1";2011-01-26;"de"
1114598;2009;33;"EP";"1170579";"B1";2009-08-12;"en"
8800128;2009;15;"WO";"2009043119";"A1";2009-04-09;"en"
14862607;2015;20;"WO";"2015073306";"A1";2015-05-21;"en"
14862607;2016;38;"EP";"3069088";"A1";2016-09-21;"en"
5825222;2006;25;"WO";"2006064077";"A1";2006-06-22;"en"
5825222;2007;36;"EP";"1830063";"A1";2007-09-05;"en"
9151349;2011;49;"EP";"2083338";"A3";2011-12-07;"de"
12719068;2012;43;"WO";"2012143807";"A2";2012-10-26;"en"
10180856;2018;17;"EP";"2278160";"B1";2018-04-25;"de"
10182928;2011;18;"EP";"2316729";"A2";2011-05-04;"en"
8802851;2009;17;"WO";"2009049822";"A2";2009-04-23;"de"
8802851;2010;25;"EP";"2198497";"A2";2010-06-23;"de"
7739631;2008;40;"WO";"2008117392";"A1";2008-10-02;"ja"
7739631;2009;52;"EP";"2136450";"A1";2009-12-23;"en"
12001211;2012;35;"EP";"2492510";"A2";2012-08-29;"de"
12001211;2017;17;"EP";"2492510";"A3";2017-04-26;"de"
15162270;2015;42;"EP";"2930349";"A1";2015-10-14;"de"
15163292;2015;47;"EP";"2945261";"A1";2015-11-18;"en"
13186943;2018;11;"EP";"2842726";"B1";2018-03-14;"en"
13191559;2015;19;"EP";"2868919";"A1";2015-05-06;"en"
9178630;2010;27;"EP";"2204580";"A2";2010-07-07;"en"
11871108;2013;9;"WO";"2013028169";"A1";2013-02-28;"en"
5763039;2006;2;"WO";"2006003224";"A1";2006-01-12;"en"
5763039;2007;27;"EP";"1803932";"A1";2007-07-04;"en"
81902177;1982;6;"WO";"8200496";"A2";1982-02-18;"  "
81902177;1982;31;"EP";"0056815";"A1";1982-08-04;"en"
13199661;2014;15;"EP";"2716872";"A2";2014-04-09;"en"
13199661;2017;42;"EP";"2716872";"A3";2017-10-18;"en"
7734948;2011;11;"EP";"2115299";"B1";2011-03-16;"en"
10167959;2011;2;"EP";"2273104";"A2";2011-01-12;"en"
15769886;2015;39;"WO";"2015148132";"A1";2015-10-01;"en"
15769886;2017;5;"EP";"3123099";"A1";2017-02-01;"en"
8806770;2009;23;"WO";"2009068898";"A2";2009-06-04;"en"
8806770;2010;36;"EP";"2225812";"A2";2010-09-08;"en"
12006696;2016;20;"EP";"2604906";"A3";2016-05-18;"de"
12008095;2014;24;"EP";"2740583";"A1";2014-06-11;"de"
5742186;2010;42;"EP";"1873448";"B1";2010-10-20;"en"
8827908;2009;9;"WO";"2009025911";"A2";2009-02-26;"en"
15169415;2015;50;"EP";"2952733";"A1";2015-12-09;"en"
15171530;2016;50;"EP";"3103961";"A1";2016-12-14;"en"
10180777;2011;15;"EP";"2309063";"A1";2011-04-13;"en"
10182942;2011;2;"EP";"2273646";"A2";2011-01-12;"de"
11871108;2014;27;"EP";"2748443";"A1";2014-07-02;"en"
12002404;2012;41;"EP";"2508752";"A2";2012-10-10;"de"
14856126;2016;35;"EP";"3061152";"A1";2016-08-31;"en"
14868009;2015;23;"WO";"2015083633";"A1";2015-06-11;"ja"
12719068;2014;9;"EP";"2700151";"A2";2014-02-26;"en"
12722067;2012;45;"WO";"2012149940";"A1";2012-11-08;"en"
82201419;1987;50;"EP";"0080224";"B1";1987-12-09;"en"
93921288;1994;7;"WO";"9405398";"A1";1994-03-17;"en"
1113167;2005;33;"EP";"1168567";"A3";2005-08-17;"  "
1113167;2018;2;"EP";"1168567";"B1";2018-01-10;"en"
95301310;1995;39;"EP";"0674345";"A2";1995-09-27;"en"
95301310;1996;13;"EP";"0674345";"A3";1996-03-27;"  "
12006627;2017;29;"EP";"2574711";"B1";2017-07-19;"de"
12008282;2014;25;"EP";"2743522";"A1";2014-06-18;"de"
2396141;2003;12;"EP";"1293284";"A1";2003-03-19;"en"
2396141;2006;17;"EP";"1293284";"B1";2006-04-26;"en"
14868009;2016;41;"EP";"3078851";"A1";2016-10-12;"en"
82111223;1983;26;"EP";"0082378";"A2";1983-06-29;"de"
82105930;1984;3;"EP";"0098315";"A1";1984-01-18;"en"
3788827;2004;27;"WO";"2004054808";"A1";2004-07-01;"de"
10167615;2012;1;"EP";"2403111";"A1";2012-01-04;"en"
10167615;2017;20;"EP";"2403111";"B1";2017-05-17;"en"
10167959;2012;31;"EP";"2273104";"A3";2012-08-01;"en"
10167959;2013;25;"EP";"2273104";"B1";2013-06-19;"en"
12004396;2015;24;"EP";"2505828";"B1";2015-06-10;"de"
12004949;2013;2;"EP";"2543875";"A1";2013-01-09;"en"
10169953;2011;40;"EP";"2299581";"A3";2011-10-05;"de"
10175284;2012;10;"EP";"2426353";"A1";2012-03-07;"de"
95111268;1996;4;"EP";"0693816";"A1";1996-01-24;"  "
95111268;1999;52;"EP";"0693816";"B1";1999-12-29;"en"
3788827;2005;37;"EP";"1572461";"A1";2005-09-14;"de"
3788827;2009;50;"EP";"1572461";"B1";2009-12-09;"de"
10172036;2011;9;"EP";"2290228";"A2";2011-03-02;"en"
10177077;2010;49;"EP";"2258945";"A2";2010-12-08;"de"
10168227;2011;2;"EP";"2273514";"A2";2011-01-12;"en"
10168227;2014;3;"EP";"2273514";"A3";2014-01-15;"en"
15173502;2016;1;"EP";"2960491";"A1";2015-12-30;"en"
15175374;2016;3;"EP";"2975221";"A1";2016-01-20;"en"
14909533;2016;27;"WO";"2016106726";"A1";2016-07-07;"zh"
14909533;2017;45;"EP";"3242012";"A1";2017-11-08;"en"
8876660;2010;5;"WO";"2010013362";"A1";2010-02-04;"ja"
8876660;2011;14;"EP";"2306010";"A1";2011-04-06;"en"
5730283;2005;46;"WO";"2005108780";"A1";2005-11-17;"de"
5730283;2007;5;"EP";"1747374";"A1";2007-01-31;"de"
12008095;2017;44;"EP";"2740583";"B1";2017-11-01;"de"
15000402;2016;33;"EP";"3056636";"A1";2016-08-17;"de"
8800128;2010;28;"EP";"2205833";"A1";2010-07-14;"en"
8801691;2009;9;"WO";"2009024356";"A2";2009-02-26;"de"
1111584;2001;46;"EP";"1154445";"A2";2001-11-14;"en"
1111584;2002;34;"EP";"1154445";"A3";2002-08-21;"  "
8827908;2010;7;"EP";"2153181";"A2";2010-02-17;"en"
8827908;2016;29;"EP";"2153181";"B1";2016-07-20;"en"
13382115;2014;40;"EP";"2783840";"A1";2014-10-01;"en"
13400014;2015;2;"EP";"2821344";"A1";2015-01-07;"en"
10182942;2012;3;"EP";"2273646";"A3";2012-01-18;"de"
10183274;2010;52;"EP";"2267861";"A1";2010-12-29;"en"
2290772;2007;47;"EP";"1245590";"B1";2007-11-21;"en"
5812122;2006;21;"WO";"2006053484";"A1";2006-05-26;"en"
12722067;2014;11;"EP";"2705376";"A1";2014-03-12;"en"
12722067;2015;44;"EP";"2705376";"B1";2015-10-28;"en"
2703517;2002;37;"WO";"02069697";"A1";2002-09-12;"en"
2703517;2004;4;"EP";"1381269";"A1";2004-01-21;"en"
12006400;2013;12;"EP";"2570654";"A2";2013-03-20;"de"
12006400;2014;33;"EP";"2570654";"A3";2014-08-13;"de"
13400014;2015;42;"EP";"2821344";"B1";2015-10-14;"en"
13704446;2014;34;"WO";"2014124685";"A1";2014-08-21;"en"
15170134;2015;50;"EP";"2952697";"A1";2015-12-09;"en"
15170134;2017;35;"EP";"2952697";"B1";2017-08-30;"en"
8806770;2011;10;"EP";"2225812";"B1";2011-03-09;"en"
11852207;2013;10;"WO";"2013029277";"A1";2013-03-07;"zh"
7732399;2007;44;"WO";"2007122376";"A1";2007-11-01;"en"
7732399;2009;5;"EP";"2018477";"A1";2009-01-28;"en"
5725045;2005;47;"WO";"2005110251";"A2";2005-11-24;"en"
5725045;2007;5;"EP";"1746944";"A2";2007-01-31;"en"
9003469;2009;38;"EP";"2100869";"A1";2009-09-16;"de"
9006677;2009;48;"EP";"2123907";"A2";2009-11-25;"de"
13704446;2015;52;"EP";"2956832";"A1";2015-12-23;"en"
13704781;2014;34;"WO";"2014124687";"A1";2014-08-21;"de"
12004369;2013;9;"EP";"2562237";"A1";2013-02-27;"de"
12004369;2018;34;"EP";"2562237";"B1";2018-08-22;"de"
12727583;2012;47;"WO";"2012155868";"A2";2012-11-22;"en"
12727583;2014;13;"EP";"2710717";"A2";2014-03-26;"en"
8801691;2010;24;"EP";"2195530";"A2";2010-06-16;"de"
8801691;2013;2;"EP";"2195530";"B1";2013-01-09;"de"
11841113;2012;21;"WO";"2012067338";"A2";2012-05-24;"ko"
11841113;2013;39;"EP";"2642572";"A2";2013-09-25;"en"
5812122;2007;32;"EP";"1816348";"A1";2007-08-08;"en"
9164276;2011;12;"EP";"2299110";"A1";2011-03-23;"en"
12007319;2013;22;"EP";"2597307";"A2";2013-05-29;"de"
12007319;2015;2;"EP";"2597307";"A3";2015-01-07;"de"
14867656;2015;23;"WO";"2015084790";"A1";2015-06-11;"en"
14867656;2016;41;"EP";"3078104";"A1";2016-10-12;"en"
12724566;2014;15;"EP";"2715125";"A1";2014-04-09;"en"
12724566;2017;41;"EP";"2715125";"B1";2017-10-11;"en"
9015779;2013;15;"EP";"2202470";"B1";2013-04-10;"de"
9015779;2013;20;"EP";"2202470";"B8";2013-05-15;"  "
93921288;1994;35;"EP";"0612268";"A1";1994-08-31;"en"
93921288;1996;17;"EP";"0612268";"B1";1996-04-24;"en"
15003439;2016;26;"EP";"3037658";"A1";2016-06-29;"en"
15003640;2017;26;"EP";"3184807";"A1";2017-06-28;"de"
83630181;1984;24;"EP";"0110807";"A1";1984-06-13;"en"
83630181;1990;1;"EP";"0110807";"B1";1990-01-03;"en"
15171870;2016;1;"EP";"2963284";"A1";2016-01-06;"en"
15171870;2017;39;"EP";"2963284";"B1";2017-09-27;"en"
13704781;2015;46;"EP";"2941814";"A1";2015-11-11;"de"
13704781;2016;50;"EP";"2941814";"B1";2016-12-14;"de"
9154477;2009;42;"EP";"2108823";"A2";2009-10-14;"en"
9154478;2009;42;"EP";"2108817";"A2";2009-10-14;"en"
82111223;1984;12;"EP";"0082378";"A3";1984-03-21;"de"
82111223;1986;30;"EP";"0082378";"B1";1986-07-23;"de"
9006677;2013;8;"EP";"2123907";"A3";2013-02-20;"de"
9006677;2017;13;"EP";"2123907";"B1";2017-03-29;"de"
8802800;2009;17;"WO";"2009049788";"A1";2009-04-23;"de"
8802800;2010;25;"EP";"2197587";"A1";2010-06-23;"de"
10175284;2013;16;"EP";"2426353";"B1";2013-04-17;"de"
10175365;2011;12;"EP";"2299159";"A2";2011-03-23;"en"
12725536;2012;47;"WO";"2012158042";"A1";2012-11-22;"en"
12725536;2014;13;"EP";"2709772";"A1";2014-03-26;"en"
9165978;2010;10;"EP";"2161444";"A2";2010-03-10;"en"
9165978;2015;23;"EP";"2161444";"A3";2015-06-03;"en"
9010435;2009;44;"EP";"2111904";"A1";2009-10-28;"de"
9010435;2015;14;"EP";"2111904";"B1";2015-04-01;"de"
15748238;2017;7;"WO";"2017025122";"A1";2017-02-16;"de"
15748238;2018;24;"EP";"3332116";"A1";2018-06-13;"de"
10175365;2013;35;"EP";"2299159";"A3";2013-08-28;"en"
10177807;2011;18;"EP";"2317124";"A2";2011-05-04;"en"
15003640;2018;32;"EP";"3184807";"B1";2018-08-08;"de"
15150375;2015;30;"EP";"2896765";"A1";2015-07-22;"fr"
14866425;2015;22;"WO";"2015081215";"A1";2015-06-04;"en"
14866425;2016;42;"EP";"3080402";"A1";2016-10-19;"en"
12007319;2018;9;"EP";"2597307";"B1";2018-02-28;"de"
12008489;2013;31;"EP";"2620641";"A2";2013-07-31;"en"
12720832;2012;44;"WO";"2012146752";"A2";2012-11-01;"en"
12720832;2014;10;"EP";"2702267";"A2";2014-03-05;"en"
13705381;2014;33;"WO";"2014121795";"A1";2014-08-14;"en"
13705381;2015;51;"EP";"2954200";"A1";2015-12-16;"en"
94100312;1994;33;"EP";"0610666";"A1";1994-08-17;"en"
94100312;1998;16;"EP";"0610666";"B1";1998-04-15;"en"
12718895;2013;42;"WO";"2013152767";"A1";2013-10-17;"en"
12718895;2015;8;"EP";"2836706";"A1";2015-02-18;"en"
10177077;2013;29;"EP";"2258945";"A3";2013-07-17;"de"
10177077;2016;24;"EP";"2258945";"B1";2016-06-15;"de"
2703517;2004;44;"EP";"1381269";"B1";2004-10-27;"en"
2703517;2014;19;"EP";"1381269";"B2";2014-05-07;"en"
14871675;2015;25;"WO";"2015094766";"A1";2015-06-25;"en"
14871675;2016;43;"EP";"3084122";"A1";2016-10-26;"en"
15173844;2016;52;"EP";"3109531";"A1";2016-12-28;"en"
83402449;1984;28;"EP";"0113275";"A2";1984-07-11;"en"
3784169;2004;8;"WO";"2004015265";"A1";2004-02-19;"de"
3784169;2005;17;"EP";"1525395";"A1";2005-04-27;"de"
5730283;2015;45;"EP";"1747374";"B1";2015-11-04;"de"
8801384;2009;16;"WO";"2009046717";"A2";2009-04-16;"en"
10183692;2012;21;"EP";"2456276";"A2";2012-05-23;"en"
10183692;2012;32;"EP";"2456276";"A3";2012-08-08;"en"
14873586;2015;26;"WO";"2015100216";"A1";2015-07-02;"en"
14873586;2016;47;"EP";"3095152";"A1";2016-11-23;"en"
9165978;2018;16;"EP";"2161444";"B1";2018-04-18;"en"
9168543;2010;11;"EP";"2163761";"A1";2010-03-17;"en"
13706153;2013;35;"WO";"2013126272";"A1";2013-08-29;"en"
13706153;2015;1;"EP";"2817510";"A1";2014-12-31;"en"
2255425;2003;31;"EP";"1331055";"A2";2003-07-30;"en"
2255425;2003;34;"EP";"1331055";"A3";2003-08-20;"  "
15748959;2015;33;"WO";"2015121857";"A1";2015-08-20;"en"
15748959;2017;5;"EP";"3123599";"A1";2017-02-01;"en"
10177807;2016;33;"EP";"2317124";"A3";2016-08-17;"en"
10177807;2018;32;"EP";"2317124";"B1";2018-08-08;"en"
7732399;2015;27;"EP";"2018477";"B1";2015-07-01;"en"
7739587;2007;41;"WO";"2007114090";"A1";2007-10-11;"ja"
10182928;2011;44;"EP";"2316729";"A3";2011-11-02;"en"
10182928;2015;11;"EP";"2316729";"B1";2015-03-11;"en"
12005606;2014;6;"EP";"2693045";"A1";2014-02-05;"de"
12008482;2013;26;"EP";"2607393";"A2";2013-06-26;"en"
10176921;2017;48;"EP";"2336573";"A3";2017-11-29;"en"
10177755;2011;18;"EP";"2317182";"A2";2011-05-04;"de"
5725045;2016;9;"EP";"1746944";"B1";2016-03-02;"en"
8801377;2009;15;"WO";"2009043352";"A2";2009-04-09;"en"
10180513;2010;49;"EP";"2259405";"A2";2010-12-08;"de"
10180513;2011;2;"EP";"2259405";"A3";2011-01-12;"  "
94116253;1995;16;"EP";"0649211";"A2";1995-04-19;"en"
94116253;1995;44;"EP";"0649211";"A3";1995-11-02;"en"
10184217;2011;16;"EP";"2311605";"A1";2011-04-20;"en"
10184217;2018;8;"EP";"2311605";"B1";2018-02-21;"en"
11862152;2013;52;"EP";"2676758";"A1";2013-12-25;"en"
11862152;2016;47;"EP";"2676758";"B1";2016-11-23;"en"
88121803;1989;27;"EP";"0322899";"A2";1989-07-05;"en"
88121803;1989;42;"EP";"0322899";"A3";1989-10-18;"en"
15757849;2015;36;"WO";"2015131729";"A1";2015-09-11;"zh"
15757849;2017;6;"EP";"3128168";"A1";2017-02-08;"en"
12720832;2016;12;"EP";"2702267";"B1";2016-03-23;"en"
12728870;2012;49;"WO";"2012166503";"A1";2012-12-06;"en"
10177755;2011;47;"EP";"2317182";"A3";2011-11-23;"de"
10177755;2012;27;"EP";"2317182";"B1";2012-07-04;"de"
9154927;2010;37;"EP";"2228897";"A1";2010-09-15;"en"
9154927;2012;27;"EP";"2228897";"B1";2012-07-04;"en"
12724211;2012;46;"WO";"2012154810";"A2";2012-11-15;"en"
12724211;2014;12;"EP";"2707943";"A2";2014-03-19;"en"
8801377;2010;25;"EP";"2198156";"A2";2010-06-23;"en"
8801377;2011;34;"EP";"2198156";"B1";2011-08-24;"en"
12008482;2013;39;"EP";"2607393";"A3";2013-09-25;"en"
12008482;2016;13;"EP";"2607393";"B1";2016-03-30;"en"
10180129;2012;13;"EP";"2434150";"A1";2012-03-28;"en"
10180129;2013;18;"EP";"2434150";"B1";2013-05-01;"en"
15750699;2017;7;"WO";"2017025131";"A1";2017-02-16;"de"
15750699;2018;17;"EP";"3311481";"A1";2018-04-25;"de"
14875921;2015;27;"WO";"2015103000";"A1";2015-07-09;"en"
14875921;2016;45;"EP";"3090173";"A1";2016-11-09;"en"
1962823;2002;3;"WO";"0205041";"A2";2002-01-17;"de"
1962823;2003;15;"EP";"1299779";"A2";2003-04-09;"de"
7739587;2009;4;"EP";"2003340";"A2";2008-12-17;"en"
7739587;2009;17;"EP";"2003340";"A9";2009-04-22;"  "
83402449;1986;13;"EP";"0113275";"A3";1986-03-26;"en"
83402449;1989;9;"EP";"0113275";"B1";1989-03-01;"en"
10183692;2014;26;"EP";"2456276";"B1";2014-06-25;"en"
10185925;2011;7;"EP";"2284389";"A2";2011-02-16;"de"
14877500;2015;27;"WO";"2015102912";"A1";2015-07-09;"en"
14877500;2016;45;"EP";"3090172";"A1";2016-11-09;"en"
9168543;2015;42;"EP";"2163761";"B1";2015-10-14;"en"
9176006;2010;20;"EP";"2186622";"A1";2010-05-19;"en"
12724861;2012;43;"WO";"2012142997";"A1";2012-10-26;"de"
12724861;2014;9;"EP";"2699798";"A1";2014-02-26;"de"
7739587;2017;35;"EP";"2003340";"B1";2017-08-30;"en"
7740080;2008;41;"WO";"2008120311";"A1";2008-10-09;"ja"
7731234;2007;41;"WO";"2007113399";"A2";2007-10-11;"fr"
7731234;2010;1;"EP";"2137406";"A2";2009-12-30;"fr"
8805672;2008;50;"WO";"2008148962";"A2";2008-12-11;"fr"
8805672;2010;4;"EP";"2147193";"A2";2010-01-27;"fr"
15753316;2016;7;"WO";"2016023561";"A1";2016-02-18;"en"
15753316;2017;25;"EP";"3180515";"A1";2017-06-21;"en"
12724861;2017;23;"EP";"2699798";"B1";2017-06-07;"de"
12729941;2012;51;"WO";"2012172048";"A2";2012-12-20;"en"
15001249;2015;45;"EP";"2940298";"A1";2015-11-04;"en"
15001249;2016;45;"EP";"2940298";"B1";2016-11-09;"en"
8802800;2012;10;"EP";"2197587";"B1";2012-03-07;"de"
11838020;2012;19;"WO";"2012060370";"A1";2012-05-10;"ja"
7745659;2007;49;"WO";"2007139278";"A1";2007-12-06;"en"
7745659;2009;7;"EP";"2021623";"A1";2009-02-11;"en"
15001008;2016;41;"EP";"3078869";"A1";2016-10-12;"de"
15003246;2016;26;"EP";"3037764";"A1";2016-06-29;"de"
12729941;2014;17;"EP";"2721711";"A2";2014-04-23;"en"
12729941;2016;10;"EP";"2721711";"B1";2016-03-09;"en"
83903587;1984;13;"WO";"8401981";"A2";1984-05-24;"  "
83903587;1984;46;"EP";"0124570";"A1";1984-11-14;"en"
10177754;2011;18;"EP";"2317181";"A1";2011-05-04;"de"
10177754;2012;27;"EP";"2317181";"B1";2012-07-04;"de"
7747361;2007;41;"WO";"2007114698";"A2";2007-10-11;"en"
7747361;2009;1;"EP";"2007981";"A2";2008-12-31;"en"
8801384;2010;31;"EP";"2212717";"A2";2010-08-04;"en"
8801384;2015;12;"EP";"2212717";"B1";2015-03-18;"en"
10185925;2012;1;"EP";"2284389";"A3";2012-01-04;"de"
12863622;2013;27;"WO";"2013099418";"A1";2013-07-04;"ja"
82100704;1983;32;"EP";"0085128";"A1";1983-08-10;"de"
82100704;1985;36;"EP";"0085128";"B1";1985-09-04;"de"
5809008;2006;33;"WO";"2006086015";"A2";2006-08-17;"en"
5809008;2007;42;"EP";"1844534";"A2";2007-10-17;"en"
82104098;1983;1;"EP";"0068121";"A1";1983-01-05;"de"
82104098;1985;35;"EP";"0068121";"B1";1985-08-28;"de"
8805672;2013;43;"EP";"2147193";"B1";2013-10-23;"fr"
8807144;2009;6;"WO";"2009016508";"A2";2009-02-05;"en"
11852207;2013;22;"EP";"2597304";"A1";2013-05-29;"en"
11852207;2015;22;"EP";"2597304";"B1";2015-05-27;"en"
10184817;2010;52;"EP";"2266487";"A2";2010-12-29;"en"
10184817;2011;13;"EP";"2266487";"A3";2011-03-30;"  "
2255425;2008;50;"EP";"1331055";"B1";2008-12-10;"en"
2293218;2004;27;"EP";"1433930";"A1";2004-06-30;"en"
7740080;2010;2;"EP";"2143628";"A1";2010-01-13;"en"
7740080;2014;11;"EP";"2143628";"B1";2014-03-12;"en"
10173657;2011;12;"EP";"2299111";"A2";2011-03-23;"en"
10173657;2017;36;"EP";"2299111";"A3";2017-09-06;"en"
10180129;2016;33;"EP";"2434150";"B2";2016-08-17;"en"
10181201;2011;15;"EP";"2309123";"A2";2011-04-13;"en"
9177605;2010;24;"EP";"2196668";"A2";2010-06-16;"en"
9177605;2013;10;"EP";"2196668";"A3";2013-03-06;"en"
88121803;1993;23;"EP";"0322899";"B1";1993-06-09;"en"
88305022;1989;1;"EP";"0297729";"A2";1989-01-04;"en"
15003246;2017;38;"EP";"3037764";"B1";2017-09-20;"de"
15150152;2015;26;"EP";"2886334";"A1";2015-06-24;"de"
10175354;2011;11;"EP";"2296245";"A2";2011-03-16;"en"
10175354;2015;32;"EP";"2296245";"A3";2015-08-05;"en"
82100874;1982;42;"EP";"0062737";"A1";1982-10-20;"de"
82100874;1985;16;"EP";"0062737";"B1";1985-04-17;"de"
9160250;2010;46;"EP";"2251543";"A1";2010-11-17;"en"
9160250;2016;49;"EP";"2251543";"B1";2016-12-07;"en"
88305022;1989;47;"EP";"0297729";"A3";1989-11-23;"en"
88305022;1992;43;"EP";"0297729";"B1";1992-10-21;"en"
15150375;2016;30;"EP";"2896765";"B1";2016-07-27;"fr"
15153452;2016;16;"EP";"3009672";"A1";2016-04-20;"en"
10188679;2011;18;"EP";"2317132";"A2";2011-05-04;"en"
10188679;2011;29;"EP";"2317132";"A3";2011-07-20;"  "
11856994;2012;31;"WO";"2012100538";"A1";2012-08-02;"zh"
11856994;2013;45;"EP";"2660951";"A1";2013-11-06;"en"
9157835;2010;42;"EP";"2241737";"A1";2010-10-20;"en"
9157835;2015;23;"EP";"2241737";"B1";2015-06-03;"en"
8804511;2009;52;"WO";"2009152869";"A1";2009-12-23;"en"
8804511;2011;16;"EP";"2310675";"A1";2011-04-20;"en"
14872614;2015;25;"WO";"2015093201";"A1";2015-06-25;"ja"
14872614;2016;43;"EP";"3085940";"A1";2016-10-26;"en"
9251859;2010;4;"EP";"2148047";"A2";2010-01-27;"en"
9251859;2013;20;"EP";"2148047";"A3";2013-05-15;"en"
12728870;2014;15;"EP";"2713902";"A1";2014-04-09;"en"
12730263;2012;48;"WO";"2012160446";"A2";2012-11-29;"en"
10180513;2015;3;"EP";"2259405";"B1";2015-01-14;"de"
10183789;2011;3;"EP";"2275674";"A2";2011-01-19;"de"
8807144;2010;15;"EP";"2174005";"A2";2010-04-14;"en"
8813460;2010;9;"WO";"2010024740";"A1";2010-03-04;"en"
12004217;2012;50;"EP";"2532883";"A2";2012-12-12;"de"
12004217;2014;33;"EP";"2532883";"A3";2014-08-13;"de"
