id;bulletin_year;bulletin_nr;date_type;event_date;cause_interruption;converted_to_country
88103258;0;0;"FEXRRQ";1990-08-14;"NA";"  "
99944830;2001;36;"RQEXAM";2001-04-17;"NA";"  "
99944830;2007;42;"OPPNFI";2007-07-26;"NA";"  "
2745173;0;0;"FEXRRQ";2007-10-19;"NA";"  "
14773645;2016;5;"RQEXAM";2015-10-15;"NA";"  "
14779812;0;0;"FEXRRQ";2017-07-26;"NA";"  "
14779812;2016;3;"RQEXAM";2015-09-28;"NA";"  "
88103258;1989;43;"RQEXAM";1989-08-25;"NA";"  "
88103258;1993;34;"OPPNFI";1993-06-03;"NA";"  "
95303224;0;0;"FEXRRQ";1997-03-03;"NA";"  "
13193897;2015;22;"RQEXAM";2013-11-21;"NA";"  "
13193897;2016;22;"DWDRWN";2015-11-28;"NA";"  "
13194734;0;0;"FEXRRQ";2016-11-29;"NA";"  "
11182016;0;0;"FEXRRQ";2013-08-07;"NA";"  "
11182016;2013;22;"RQEXAM";2013-04-19;"NA";"  "
11182552;0;0;"FEXRRQ";2014-05-20;"NA";"  "
3812404;0;0;"FEXRRQ";2006-06-07;"NA";"  "
3812404;2005;35;"RQEXAM";2005-05-30;"NA";"  "
3812404;2007;45;"OPPNFI";2007-08-30;"NA";"  "
4737592;2006;36;"RQEXAM";2006-06-09;"NA";"  "
4737592;2012;32;"DWDRWN";2012-02-01;"NA";"  "
4738964;0;0;"FEXRRQ";2009-03-06;"NA";"  "
2745173;2005;8;"RQEXAM";2004-10-29;"NA";"  "
2745173;2009;7;"OPPNFI";2008-12-08;"NA";"  "
2747743;0;0;"FEXRRQ";2004-12-02;"NA";"  "
4738964;2007;11;"RQEXAM";2006-12-28;"NA";"  "
4738964;2012;44;"OPPNFI";2012-08-24;"NA";"  "
7107188;0;0;"FEXRRQ";2008-07-25;"NA";"  "
14781547;2016;37;"RQEXAM";2016-04-08;"NA";"  "
14781547;2017;42;"DWDRWN";2017-05-03;"NA";"  "
14784605;2016;8;"RQEXAM";2015-11-09;"NA";"  "
95303224;1996;13;"RQEXAM";1996-01-26;"NA";"  "
95303224;1999;29;"OPPNFI";1999-04-30;"NA";"  "
99972437;0;0;"FEXRRQ";2004-06-03;"NA";"  "
13194734;2016;1;"RQEXAM";2015-12-01;"NA";"  "
13194734;2018;14;"OPPNFI";2018-01-29;"NA";"  "
13197573;0;0;"FEXRRQ";2016-12-09;"NA";"  "
3814411;0;0;"FEXRRQ";2009-09-14;"NA";"  "
3814411;2005;25;"RQEXAM";2005-04-13;"NA";"  "
3814411;2014;15;"DWDRWN";2013-10-22;"NA";"  "
14786463;0;0;"FEXRRQ";2018-01-31;"NA";"  "
14786463;2016;37;"RQEXAM";2016-05-12;"NA";"  "
82400373;0;0;"FEXRRQ";1983-11-21;"NA";"  "
11182552;2013;45;"RQEXAM";2013-09-27;"NA";"  "
11182552;2015;40;"OPPNFI";2015-07-23;"NA";"  "
11183052;2014;45;"DWDRWN";2014-04-01;"NA";"  "
7107188;2008;32;"RQEXAM";2008-06-19;"NA";"  "
7112102;0;0;"FEXRRQ";2015-11-18;"NA";"  "
7112102;2013;27;"RQEXAM";2013-05-21;"NA";"  "
13197573;2016;3;"RQEXAM";2015-12-15;"NA";"  "
13382263;0;0;"FEXRRQ";2017-10-06;"NA";"  "
13382263;2015;33;"RQEXAM";2015-07-07;"NA";"  "
82400373;1982;51;"RQEXAM";1982-10-15;"NA";"  "
82400373;1985;35;"OPPNFI";1985-05-23;"NA";"  "
82402010;0;0;"FEXRRQ";1985-05-06;"NA";"  "
11183523;0;0;"FEXRRQ";2015-02-13;"NA";"  "
11183523;2013;44;"RQEXAM";2013-09-18;"NA";"  "
11185360;2017;30;"RQEXAM";2017-06-14;"NA";"  "
11187818;0;0;"FEXRRQ";2016-10-25;"NA";"  "
11187818;2012;51;"RQEXAM";2012-11-13;"NA";"  "
13186326;2014;44;"RQEXAM";2014-09-22;"NA";"  "
3815629;0;0;"FEXRRQ";2007-10-18;"NA";"  "
3815629;2005;42;"RQEXAM";2005-05-04;"NA";"  "
3815629;2009;19;"OPPNFI";2009-03-03;"NA";"  "
88107261;0;0;"FEXRRQ";1990-02-21;"NA";"  "
88107261;1989;18;"RQEXAM";1989-03-03;"NA";"  "
88107261;1995;26;"OPPNFI";1995-04-07;"NA";"  "
82402010;0;0;"PMNTAM";1995-08-30;"NA";"  "
82402010;1984;7;"RQEXAM";1983-12-02;"NA";"  "
82903235;1984;17;"DWDRWN";1984-01-09;"NA";"  "
4007204;2007;23;"DWDRWN";2006-09-23;"NA";"  "
7710887;0;0;"FEXRRQ";2011-08-11;"NA";"  "
7710887;2008;46;"RQEXAM";2008-09-15;"NA";"  "
98950512;0;0;"FEXRRQ";2002-02-21;"NA";"  "
98950512;2000;31;"RQEXAM";2000-05-11;"NA";"  "
98953519;2000;31;"RQEXAM";2000-04-14;"NA";"  "
2747743;2004;16;"RQEXAM";2004-01-23;"NA";"  "
2747743;2007;1;"OPPNFI";2006-10-26;"NA";"  "
2750985;0;0;"FEXRRQ";2005-11-28;"NA";"  "
7112102;2018;12;"OPPNFI";2018-01-15;"NA";"  "
7112704;0;0;"FEXRRQ";2013-10-07;"NA";"  "
7112704;2013;39;"RQEXAM";2013-08-20;"NA";"  "
98953519;2002;12;"WDRWNA";2002-01-22;"NA";"  "
4728181;0;0;"FEXRRQ";2008-07-28;"NA";"  "
4728181;2006;6;"RQEXAM";2005-12-05;"NA";"  "
13186326;2017;29;"WDRWNA";2017-06-08;"NA";"  "
13188334;2018;5;"RQEXAM";2017-12-20;"NA";"  "
13189319;0;0;"FEXRRQ";2017-09-18;"NA";"  "
4728181;2013;7;"OPPNFI";2012-12-10;"NA";"  "
7105193;0;0;"FEXRRQ";2011-10-19;"NA";"  "
7105193;2007;41;"RQEXAM";2007-03-29;"NA";"  "
99972437;2001;41;"RQEXAM";2001-07-11;"NA";"  "
99972437;2007;22;"OPPNFI";2007-03-22;"NA";"  "
7710887;2014;7;"DWDRWN";2013-09-03;"NA";"  "
7714078;2008;47;"RQEXAM";2008-08-11;"NA";"  "
7714078;2012;6;"WDRWNA";2011-12-20;"NA";"  "
2750985;2004;12;"RQEXAM";2004-01-02;"NA";"  "
2750985;2015;37;"OPPNFI";2015-07-02;"NA";"  "
5792070;0;0;"FEXRRQ";2013-01-02;"NA";"  "
7106465;0;0;"FEXRRQ";2008-08-05;"NA";"  "
7106465;2008;33;"RQEXAM";2008-06-26;"NA";"  "
7106465;2014;23;"DWDRWN";2013-11-27;"NA";"  "
7113032;0;0;"FEXRRQ";2009-09-24;"NA";"  "
7113032;2009;36;"RQEXAM";2009-07-28;"NA";"  "
7113032;2013;40;"DWDRWN";2013-02-01;"NA";"  "
7718440;0;0;"FEXRRQ";2011-09-09;"NA";"  "
7718440;2009;10;"RQEXAM";2008-12-11;"NA";"  "
7718440;2014;20;"DWDRWN";2013-12-03;"NA";"  "
13189319;2015;49;"RQEXAM";2015-10-21;"NA";"  "
13193364;2014;23;"RQEXAM";2013-11-18;"NA";"  "
13193364;2016;46;"DWDRWN";2016-06-01;"NA";"  "
9805894;2012;28;"RQEXAM";2010-02-10;"NA";"  "
9805894;2015;32;"DWDRWN";2015-01-13;"NA";"  "
13798238;0;0;"FEXRRQ";2018-06-12;"NA";"  "
15827866;2017;30;"RQEXAM";2017-02-20;"NA";"  "
15832410;2017;25;"RQEXAM";2017-01-17;"NA";"  "
15832831;2017;49;"RQEXAM";2017-08-10;"NA";"  "
11804640;0;0;"FEXRRQ";2015-11-23;"NA";"  "
11804640;2013;43;"RQEXAM";2013-07-04;"NA";"  "
11804640;2017;11;"OPPNFI";2017-01-10;"NA";"  "
13814884;2015;45;"RQEXAM";2015-07-17;"NA";"  "
13817491;0;0;"FEXRRQ";2017-03-31;"NA";"  "
13817491;2015;21;"RQEXAM";2014-11-14;"NA";"  "
7112704;2016;32;"OPPNFI";2016-06-03;"NA";"  "
9812359;2011;23;"RQEXAM";2011-04-08;"NA";"  "
9812359;2016;6;"DWDRWN";2015-08-04;"NA";"  "
15836539;2017;30;"RQEXAM";2017-03-23;"NA";"  "
99953660;0;0;"FEXRRQ";2003-02-25;"NA";"  "
99953660;2001;25;"RQEXAM";2001-02-14;"NA";"  "
5792070;2008;32;"RQEXAM";2008-05-19;"NA";"  "
5793172;0;0;"FEXRRQ";2009-03-09;"NA";"  "
5793172;2007;30;"RQEXAM";2007-05-02;"NA";"  "
13826797;0;0;"FEXRRQ";2016-03-09;"NA";"  "
13826797;2015;29;"RQEXAM";2015-03-16;"NA";"  "
13826797;2017;23;"OPPNFI";2017-03-30;"NA";"  "
9812361;2011;23;"RQEXAM";2011-04-08;"NA";"  "
9812361;2015;4;"DWDRWN";2014-07-01;"NA";"  "
9814833;2011;28;"RQEXAM";2011-04-18;"NA";"  "
5793172;2012;37;"OPPNFI";2012-07-06;"NA";"  "
5794963;0;0;"FEXRRQ";2007-05-10;"NA";"  "
5794963;2007;16;"RQEXAM";2007-02-06;"NA";"  "
5794963;2017;7;"WDRWNA";2016-12-22;"NA";"  "
5797486;0;0;"FEXRRQ";2007-07-16;"NA";"  "
5797486;2007;24;"RQEXAM";2007-03-07;"NA";"  "
16740767;0;0;"FEXRRQ";2018-05-29;"NA";"  "
16740767;2017;48;"RQEXAM";2017-08-01;"NA";"  "
16742772;2017;29;"RQEXAM";2017-04-13;"NA";"  "
9814833;2015;3;"DWDRWN";2014-07-22;"NA";"  "
9818384;2011;30;"RQEXAM";2011-04-28;"NA";"  "
11838020;2013;37;"RQEXAM";2013-04-26;"NA";"  "
5797486;2009;30;"OPPNFI";2009-05-14;"NA";"  "
5799507;0;0;"FEXRRQ";2010-12-06;"NA";"  "
5799507;2007;40;"RQEXAM";2007-07-02;"NA";"  "
13798238;2015;40;"RQEXAM";2015-06-04;"NA";"  "
13798338;0;0;"FEXRRQ";2016-03-16;"NA";"  "
13798338;2015;43;"RQEXAM";2015-07-13;"NA";"  "
11838020;2014;49;"WDRWNA";2014-10-28;"NA";"  "
11839783;0;0;"FEXRRQ";2016-04-06;"NA";"  "
11839783;2013;38;"RQEXAM";2012-06-20;"NA";"  "
5799507;2012;22;"OPPNFI";2012-03-23;"NA";"  "
5808467;0;0;"FEXRRQ";2010-03-10;"NA";"  "
5808467;2007;27;"RQEXAM";2007-04-12;"NA";"  "
13798338;2017;27;"OPPNFI";2017-05-02;"NA";"  "
13800659;2015;16;"RQEXAM";2014-12-18;"NA";"  "
87870044;0;0;"FEXRRQ";1990-06-28;"NA";"  "
11843057;0;0;"FEXRRQ";2016-01-27;"NA";"  "
11843057;2013;40;"RQEXAM";2013-06-21;"NA";"  "
11843057;2017;18;"OPPNFI";2017-02-28;"NA";"  "
16750978;2018;22;"RQEXAM";2017-11-28;"NA";"  "
1923045;2004;20;"RQEXAM";2004-02-17;"NA";"  "
1923045;2006;28;"WDRWNA";2006-06-02;"NA";"  "
5808467;2012;46;"OPPNFI";2012-09-10;"NA";"  "
8253082;0;0;"FEXRRQ";2009-05-29;"NA";"  "
8253082;2010;12;"RQEXAM";2008-10-16;"NA";"  "
87870044;1989;34;"RQEXAM";1989-06-26;"NA";"  "
87870044;1991;24;"DWDRWN";1990-11-03;"NA";"  "
95109084;0;0;"FEXRRQ";1998-07-24;"NA";"  "
1935596;0;0;"FEXRRQ";2004-08-25;"NA";"  "
1935596;2003;8;"RQEXAM";2002-12-16;"NA";"  "
1935596;2006;14;"OPPNFI";2006-01-16;"NA";"  "
8253082;2017;29;"OPPNFI";2017-05-11;"NA";"  "
11177247;0;0;"FEXRRQ";2017-05-03;"NA";"  "
11177247;2016;39;"RQEXAM";2016-08-17;"NA";"  "
13801766;0;0;"FEXRRQ";2016-05-19;"NA";"  "
13801766;2015;31;"RQEXAM";2015-03-10;"NA";"  "
13801766;2017;41;"OPPNFI";2017-08-03;"NA";"  "
95109084;1996;37;"RQEXAM";1996-07-17;"NA";"  "
95109084;1999;24;"DWDRWN";1998-12-04;"NA";"  "
95113063;0;0;"FEXRRQ";2000-04-13;"NA";"  "
10000313;0;0;"FEXRRQ";2015-05-22;"NA";"  "
10000313;2013;22;"RQEXAM";2013-04-23;"NA";"  "
10000313;2016;38;"OPPNFI";2016-07-15;"NA";"  "
11178617;0;0;"FEXRRQ";2016-08-22;"NA";"  "
11178617;2015;9;"RQEXAM";2015-01-07;"NA";"  "
11178617;2017;25;"DWDRWN";2017-01-03;"NA";"  "
95113063;1997;28;"RQEXAM";1997-05-09;"NA";"  "
95113063;2001;7;"DWDRWN";2000-08-24;"NA";"  "
5797309;0;0;"FEXRRQ";2010-12-23;"NA";"  "
13806005;2015;42;"RQEXAM";2015-07-06;"NA";"  "
15874148;2017;44;"RQEXAM";2017-05-08;"NA";"  "
87810154;0;0;"FEXRRQ";1989-01-24;"NA";"  "
10001350;0;0;"FEXRRQ";2013-10-14;"NA";"  "
10001350;2013;9;"RQEXAM";2013-01-10;"NA";"  "
10001350;2015;18;"OPPNFI";2015-02-24;"NA";"  "
87810154;1988;4;"RQEXAM";1987-11-26;"NA";"  "
87810154;1990;6;"DWDRWN";1989-08-04;"NA";"  "
2746127;0;0;"FEXRRQ";2009-01-23;"NA";"  "
10002436;2012;9;"RQEXAM";2012-01-18;"NA";"  "
10002436;2018;10;"DWDRWN";2017-10-03;"NA";"  "
10003771;0;0;"FEXRRQ";2011-07-12;"NA";"  "
11180170;2014;18;"DWDRWN";2013-10-18;"NA";"  "
11180672;0;0;"FEXRRQ";2013-12-05;"NA";"  "
11180672;2012;45;"RQEXAM";2012-09-28;"NA";"  "
2746127;2004;18;"RQEXAM";2003-10-30;"NA";"  "
2746127;2009;48;"DWDRWN";2009-06-03;"NA";"  "
8382041;2012;17;"WDRWNA";2011-11-17;"NA";"  "
10003771;2011;20;"RQEXAM";2011-04-05;"NA";"  "
10003771;2012;48;"OPPNFI";2012-09-24;"NA";"  "
10005443;0;0;"FEXRRQ";2014-02-14;"NA";"  "
5797309;2007;27;"RQEXAM";2007-05-14;"NA";"  "
5801339;2007;24;"RQEXAM";2007-04-02;"NA";"  "
5801339;2011;52;"DWDRWN";2011-04-01;"NA";"  "
11174168;2013;27;"RQEXAM";2013-05-21;"NA";"  "
11174168;2016;27;"DWDRWN";2016-02-02;"NA";"  "
11176431;0;0;"FEXRRQ";2012-11-13;"NA";"  "
11180672;2018;20;"OPPNFI";2018-03-08;"NA";"  "
11181340;2013;37;"RQEXAM";2013-08-05;"NA";"  "
11181340;2017;41;"WDRWNA";2017-09-01;"NA";"  "
5808006;0;0;"FEXRRQ";2011-12-05;"NA";"  "
5808006;2007;33;"RQEXAM";2007-06-22;"NA";"  "
5808641;0;0;"FEXRRQ";2011-08-22;"NA";"  "
10005443;2013;32;"RQEXAM";2013-06-25;"NA";"  "
10005775;2010;34;"RQEXAM";2010-06-02;"NA";"  "
10005775;2012;35;"DWDRWN";2012-02-01;"NA";"  "
11176431;2012;37;"RQEXAM";2012-08-01;"NA";"  "
11176431;2014;43;"OPPNFI";2014-08-14;"NA";"  "
11179875;2014;10;"DWDRWN";2013-09-07;"NA";"  "
11182344;0;0;"FEXRRQ";2018-06-05;"NA";"  "
11182344;2013;41;"RQEXAM";2013-08-28;"NA";"  "
13192886;0;0;"FEXRRQ";2018-07-11;"NA";"  "
10006780;2011;48;"DWDRWN";2011-06-02;"NA";"  "
10014417;2011;17;"RQEXAM";2011-03-14;"NA";"  "
10014417;2016;13;"WDRWNA";2016-02-23;"NA";"  "
13192886;2018;25;"RQEXAM";2018-05-15;"NA";"  "
13196762;2015;5;"RQEXAM";2014-12-18;"NA";"  "
13382023;2014;30;"RQEXAM";2013-01-21;"NA";"  "
5808641;2007;33;"RQEXAM";2007-06-22;"NA";"  "
5809127;0;0;"FEXRRQ";2008-04-17;"NA";"  "
5809127;2007;39;"RQEXAM";2007-07-09;"NA";"  "
13382023;2015;38;"DWDRWN";2015-01-24;"NA";"  "
13382121;0;0;"FEXRRQ";2017-12-19;"NA";"  "
13382121;2015;20;"RQEXAM";2015-04-01;"NA";"  "
11180675;2012;45;"RQEXAM";2012-09-28;"NA";"  "
11180675;2014;37;"DWDRWN";2014-04-01;"NA";"  "
11181284;2012;13;"RQEXAM";2011-09-29;"NA";"  "
10014735;2017;34;"RQEXAM";2017-07-14;"NA";"  "
12721501;0;0;"FEXRRQ";2015-12-02;"NA";"  "
12721501;2014;12;"RQEXAM";2013-12-04;"NA";"  "
5809127;2009;33;"OPPNFI";2009-06-04;"NA";"  "
8305603;0;0;"FEXRRQ";2011-02-01;"NA";"  "
8305603;2010;45;"RQEXAM";2010-09-30;"NA";"  "
11185598;0;0;"FEXRRQ";2015-02-10;"NA";"  "
11185598;2014;44;"RQEXAM";2014-09-19;"NA";"  "
11185598;2017;10;"OPPNFI";2017-01-03;"NA";"  "
12721501;2017;25;"DWDRWN";2017-01-03;"NA";"  "
12724559;0;0;"FEXRRQ";2015-09-15;"NA";"  "
12724559;2014;26;"DWDRWN";9999-12-31;"NA";"  "
95300068;0;0;"FEXRRQ";1997-03-05;"NA";"  "
95300068;1996;11;"RQEXAM";1996-01-11;"NA";"  "
95300068;2000;14;"OPPNFI";2000-01-15;"NA";"  "
11187863;0;0;"FEXRRQ";2013-11-11;"NA";"  "
11187863;2013;29;"RQEXAM";2013-06-05;"NA";"  "
13189981;2014;20;"RQEXAM";2013-10-24;"NA";"  "
12724559;2014;26;"RQEXAM";2014-02-05;"NA";"  "
12724559;2016;52;"OPPNFI";2016-10-21;"NA";"  "
12727836;0;0;"FEXRRQ";2015-08-06;"NA";"  "
13189981;2014;52;"WDRWNA";2014-11-03;"NA";"  "
13193525;0;0;"FEXRRQ";2018-01-12;"NA";"  "
13193525;2017;22;"RQEXAM";2017-04-19;"NA";"  "
8305603;2012;24;"OPPNFI";2012-04-11;"NA";"  "
8700933;2009;51;"RQEXAM";2009-10-06;"NA";"  "
8700933;2012;22;"WDRWNA";2012-04-23;"NA";"  "
12727836;2014;16;"RQEXAM";2013-12-26;"NA";"  "
12727836;2017;3;"OPPNFI";2016-11-11;"NA";"  "
12733119;0;0;"FEXRRQ";2018-06-13;"NA";"  "
99953660;2004;34;"OPPNFI";2004-05-28;"NA";"  "
13194604;2014;22;"RQEXAM";2013-11-27;"NA";"  "
13194604;2017;7;"DWDRWN";2016-06-01;"NA";"  "
13196467;2014;26;"RQEXAM";2013-12-10;"NA";"  "
8709107;0;0;"FEXRRQ";2011-07-05;"NA";"  "
8709107;2010;1;"RQEXAM";2009-10-15;"NA";"  "
8709107;2015;30;"OPPNFI";2015-05-15;"NA";"  "
12733119;2014;20;"RQEXAM";2014-01-30;"NA";"  "
14771503;0;0;"FEXRRQ";2017-11-27;"NA";"  "
14771503;2016;30;"RQEXAM";2016-04-12;"NA";"  "
13197569;0;0;"FEXRRQ";2017-10-16;"NA";"  "
13197569;2016;3;"RQEXAM";2015-12-15;"NA";"  "
13197569;2018;31;"DWDRWN";2018-02-27;"NA";"  "
8711079;0;0;"FEXRRQ";2013-02-14;"NA";"  "
8711079;2009;49;"RQEXAM";2009-08-20;"NA";"  "
8711079;2015;50;"OPPNFI";2015-10-01;"NA";"  "
14775180;0;0;"FEXRRQ";2018-05-04;"NA";"  "
14775180;2016;5;"RQEXAM";2015-10-22;"NA";"  "
14776115;0;0;"FEXRRQ";2017-07-13;"NA";"  "
13275326;2015;26;"RQEXAM";2013-12-19;"NA";"  "
13290023;0;0;"FEXRRQ";2014-07-04;"NA";"  "
13290023;2013;44;"RQEXAM";2013-09-19;"NA";"  "
11173259;0;0;"FEXRRQ";2013-09-11;"NA";"  "
11173259;2013;33;"RQEXAM";2013-07-04;"NA";"  "
11173259;2017;50;"OPPNFI";2017-10-05;"NA";"  "
14776115;2016;3;"RQEXAM";2015-09-02;"NA";"  "
14779310;2016;6;"RQEXAM";2015-07-07;"NA";"  "
14779310;2017;52;"DWDRWN";2017-06-20;"NA";"  "
13290023;2016;19;"OPPNFI";2016-03-04;"NA";"  "
13382009;0;0;"FEXRRQ";2015-06-22;"NA";"  "
13382009;2015;9;"RQEXAM";2015-01-16;"NA";"  "
11175582;0;0;"FEXRRQ";2013-10-30;"NA";"  "
11175582;2013;13;"RQEXAM";2013-02-18;"NA";"  "
11176017;0;0;"FEXRRQ";2014-03-04;"NA";"  "
14780196;0;0;"FEXRRQ";2018-07-23;"NA";"  "
14780196;2016;6;"RQEXAM";2015-10-12;"NA";"  "
14780463;0;0;"FEXRRQ";2018-07-17;"NA";"  "
13382009;2016;50;"OPPNFI";2016-10-07;"NA";"  "
13382109;0;0;"FEXRRQ";2017-06-06;"NA";"  "
13382109;2015;20;"RQEXAM";2015-04-01;"NA";"  "
11176017;2012;6;"RQEXAM";2011-07-29;"NA";"  "
11176017;2016;14;"OPPNFI";2016-02-01;"NA";"  "
11177254;0;0;"FEXRRQ";2015-12-21;"NA";"  "
13382116;0;0;"FEXRRQ";2015-09-24;"NA";"  "
13382116;2015;20;"RQEXAM";2015-04-01;"NA";"  "
13382116;2017;32;"OPPNFI";2017-06-01;"NA";"  "
11177254;2015;1;"RQEXAM";2014-11-21;"NA";"  "
11177254;2017;15;"OPPNFI";2017-02-07;"NA";"  "
11180612;2014;16;"DWDRWN";2013-09-14;"NA";"  "
13400034;0;0;"FEXRRQ";2015-12-22;"NA";"  "
13400034;2015;37;"RQEXAM";2015-07-28;"NA";"  "
13400034;2017;11;"OPPNFI";2017-01-10;"NA";"  "
14780463;2016;32;"RQEXAM";2016-03-24;"NA";"  "
14785275;2016;8;"RQEXAM";2015-11-16;"NA";"  "
14785275;2017;32;"WDRWNA";2017-06-28;"NA";"  "
11183005;0;0;"FEXRRQ";2013-04-24;"NA";"  "
11183005;2013;11;"RQEXAM";2013-02-01;"NA";"  "
11183005;2016;1;"DWDRWN";2015-08-07;"NA";"  "
15822774;2017;21;"RQEXAM";2017-02-02;"NA";"  "
15831657;2017;19;"RQEXAM";2017-02-02;"NA";"  "
15831657;2018;34;"WDRWNA";2018-07-18;"NA";"  "
83104504;0;0;"FEXRRQ";1985-05-02;"NA";"  "
83104504;1984;37;"RQEXAM";1984-07-03;"NA";"  "
83104504;1986;21;"DWDRWN";1985-12-28;"NA";"  "
11183270;2014;23;"DWDRWN";2013-10-05;"NA";"  "
11186377;0;0;"FEXRRQ";2014-11-21;"NA";"  "
11186377;2012;26;"RQEXAM";2012-05-18;"NA";"  "
15834027;2017;26;"RQEXAM";2017-03-20;"NA";"  "
88100884;0;0;"FEXRRQ";1990-02-21;"NA";"  "
88100884;1989;16;"RQEXAM";1989-02-16;"NA";"  "
11186377;2017;12;"OPPNFI";2017-01-16;"NA";"  "
13187530;0;0;"FEXRRQ";2016-05-10;"NA";"  "
13187530;2015;44;"RQEXAM";2015-09-18;"NA";"  "
1908034;0;0;"FEXRRQ";2002-12-19;"NA";"  "
1908034;2002;44;"RQEXAM";2002-08-14;"NA";"  "
1908034;2007;21;"OPPNFI";2007-03-15;"NA";"  "
88100884;1991;4;"DWDRWN";1990-08-01;"NA";"  "
95301784;0;0;"FEXRRQ";1997-11-11;"NA";"  "
95301784;1995;38;"RQEXAM";1995-04-06;"NA";"  "
13187530;2017;45;"OPPNFI";2017-08-31;"NA";"  "
13191623;0;0;"FEXRRQ";2016-09-26;"NA";"  "
13191623;2016;39;"RQEXAM";2016-08-19;"NA";"  "
4730720;0;0;"FEXRRQ";2011-02-28;"NA";"  "
4730720;2006;5;"RQEXAM";2005-11-11;"NA";"  "
4730720;2013;7;"OPPNFI";2012-12-10;"NA";"  "
95301784;2000;20;"OPPNFI";2000-02-29;"NA";"  "
99961152;0;0;"FEXRRQ";2002-02-18;"NA";"  "
99961152;2001;41;"RQEXAM";2001-06-19;"NA";"  "
13192209;2014;20;"RQEXAM";2013-11-08;"NA";"  "
13192209;2015;33;"DWDRWN";2014-11-15;"NA";"  "
13195118;0;0;"FEXRRQ";2016-02-29;"NA";"  "
4738994;0;0;"FEXRRQ";2009-05-04;"NA";"  "
4738994;2006;15;"RQEXAM";2006-01-27;"NA";"  "
4738994;2010;38;"OPPNFI";2010-07-15;"NA";"  "
13195118;2014;49;"RQEXAM";2014-10-28;"NA";"  "
13197490;0;0;"FEXRRQ";2016-04-15;"NA";"  "
13197490;2014;42;"RQEXAM";2014-09-02;"NA";"  "
7107167;2009;44;"DWDRWN";2009-05-02;"NA";"  "
7117813;0;0;"FEXRRQ";2015-04-22;"NA";"  "
7117813;2014;25;"RQEXAM";2014-05-12;"NA";"  "
13197490;2017;37;"OPPNFI";2017-07-06;"NA";"  "
13290109;2015;27;"RQEXAM";2015-05-19;"NA";"  "
13382165;0;0;"FEXRRQ";2017-01-20;"NA";"  "
7117813;2017;25;"DWDRWN";2017-01-20;"NA";"  "
7118132;2010;16;"DWDRWN";2009-10-13;"NA";"  "
9811329;0;0;"FEXRRQ";2012-02-01;"NA";"  "
13382165;2015;25;"RQEXAM";2015-05-06;"NA";"  "
13382165;2018;25;"OPPNFI";2018-04-13;"NA";"  "
13382279;0;0;"FEXRRQ";2016-07-06;"NA";"  "
9811329;2010;46;"RQEXAM";2010-09-03;"NA";"  "
9811329;2014;9;"OPPNFI";2014-01-02;"NA";"  "
11831162;2013;33;"RQEXAM";2013-04-30;"NA";"  "
13382279;2015;33;"RQEXAM";2015-07-07;"NA";"  "
13382279;2017;48;"OPPNFI";2017-09-22;"NA";"  "
13382516;0;0;"FEXRRQ";2016-03-04;"NA";"  "
11840004;2013;38;"RQEXAM";2013-05-29;"NA";"  "
11843880;0;0;"FEXRRQ";2016-11-22;"NA";"  "
11843880;2013;40;"RQEXAM";2013-05-22;"NA";"  "
13382516;2016;8;"RQEXAM";2016-01-04;"NA";"  "
13382516;2018;22;"OPPNFI";2018-03-22;"NA";"  "
13382565;2016;6;"RQEXAM";2015-12-23;"NA";"  "
11843880;2018;16;"OPPNFI";2018-02-13;"NA";"  "
13802447;0;0;"FEXRRQ";2016-12-12;"NA";"  "
13802447;2015;40;"RQEXAM";2015-06-22;"NA";"  "
15819709;2017;20;"RQEXAM";2016-12-02;"NA";"  "
15828683;2017;38;"RQEXAM";2017-05-18;"NA";"  "
15832427;2017;25;"RQEXAM";2017-02-13;"NA";"  "
13802533;2015;41;"RQEXAM";2015-06-30;"NA";"  "
13805791;2015;41;"RQEXAM";2015-06-22;"NA";"  "
15876046;2017;45;"RQEXAM";2017-06-29;"NA";"  "
99969396;2001;29;"RQEXAM";2001-02-06;"NA";"  "
99969396;2002;45;"DWDRWN";2002-04-03;"NA";"  "
15835671;2017;22;"RQEXAM";2017-02-27;"NA";"  "
88108100;0;0;"FEXRRQ";1991-03-04;"NA";"  "
88108100;1989;35;"RQEXAM";1989-07-04;"NA";"  "
87311364;0;0;"FEXRRQ";1991-04-10;"NA";"  "
87311364;1990;18;"RQEXAM";1990-03-02;"NA";"  "
95116002;1997;28;"DWDRWN";1996-10-18;"NA";"  "
88108100;1993;37;"OPPNFI";1993-06-24;"NA";"  "
99953727;0;0;"FEXRRQ";2002-12-09;"NA";"  "
99953727;2002;33;"RQEXAM";2002-06-03;"NA";"  "
99953727;2004;22;"OPPNFI";2004-03-05;"NA";"  "
99961015;0;0;"FEXRRQ";2002-05-31;"NA";"  "
99961015;2001;38;"RQEXAM";2001-06-20;"NA";"  "
99937967;0;0;"FEXRRQ";2001-10-10;"NA";"  "
99937967;2001;5;"RQEXAM";2000-09-29;"NA";"  "
99937967;2003;32;"OPPNFI";2003-05-15;"NA";"  "
2745229;0;0;"FEXRRQ";2006-07-13;"NA";"  "
2745229;2004;7;"RQEXAM";2003-12-03;"NA";"  "
2745229;2009;49;"OPPNFI";2009-09-25;"NA";"  "
2746080;0;0;"FEXRRQ";2009-09-16;"NA";"  "
